Name,Rating
Garry Kasparov,2830
Vladimir Kramnik,2789
Viswanathan Anand,2779
Peter Leko,2748
Veselin Topalov,2742
Judit Polgar,2737
Alexei Shirov,2736
Evgeny Bareev,2734
Michael Adams,2731
Peter Svidler,2730
Ruslan Ponomariov,2730
Alexander Grischuk,2728
Vassily Ivanchuk,2717
Judit (GM) Polgar,2716
Boris Gelfand,2705
Vladimir Akopian,2705
Nigel Short,2704
Alexey Dreev,2703
Alexander Khalifman,2698
Anatoly Karpov,2696
Loek van Wely,2694
Nigel D. Short,2691
Ivan Sokolov,2686
Alexander Morozevich,2684
Vladimir Malakhov,2683
Jiangchuan Ye,2683
Zurab Azmaiparashvili,2682
Ye Jiangchuan,2679
Joel Lautier,2678
Zhang Zhong,2678
Ilia Smirin,2676
Rustam Kasimdzhanov,2675
Vadim Zvjaginsev,2673
Loek Van Wely,2670
Alexander Beliavsky,2668
Sergei Rublevsky,2668
Predrag Nikolic,2665
Zhong Zhang,2663
Viktor Bologan,2662
Francisco Vallejo Pons,2660
Konstantin Sakaev,2660
Zoltan Almasi,2660
Emil Sutovsky,2659
Aleksej Aleksandrov,2659
Mikhail Gurevich,2656
Vladislav Tkachiev,2656
Etienne Bacrot,2655
Krishnan Sasikiran,2655
Alexander G Beliavsky,2655
Kiril Georgiev,2654
Sergei Movsesian,2653
Evgeny Vladimirov,2650
Merab Gagunashvili,2647
Teimour Radjabov,2646
Alexander Onischuk,2646
Alexander Motylev,2645
Mikhail Kobalia,2644
Christopher Lutz,2643
Rafael A Vaganian,2643
Rafael Vaganian,2642
Sergey Volkov,2641
Viktor Korchnoi,2641
Alexander Lastin,2641
Jeroen Piket,2641
Smbat Lputian,2640
Evgeny Pigusov,2640
Johann Hjartarson,2640
Gregory S Kaidanov,2639
Karen Asrian,2636
Vladimir Epishin,2634
Alexander Graf,2634
Yuri Yakovich,2634
Liviu-Dieter Nisipeanu,2633
Igor Khenkin,2633
Smbat G Lputian,2633
Pavel V. Tregubov,2633
Levon Aronian,2632
Mihail Kobalija,2632
Andrei Kharlov,2632
Julio E Granda Zuniga,2632
Sergei Tiviakov,2631
Bartlomiej Macieja,2631
Laurent Fressinet,2631
Peter Heine Nielsen,2630
Konstantin Landa,2629
Lev Psakhis,2628
Valerij Filippov,2628
Gregory Kaidanov,2627
Pavel Tregubov,2627
Lenier Dominguez,2627
Jun Xu,2627
Robert Dr. Huebner,2625
Michal Krasenkow,2624
Viacheslav Eingorn,2624
Andrei Istratescu,2624
Evgeniy Najer,2624
Vasily Yemelin,2624
Yannick Pelletier,2623
Giovanni Vescovi,2622
Sergey Dolmatov,2622
