Name,Rating
Garry Kasparov,2796
Viswanathan Anand,2790
Vladimir Kramnik,2752
Veselin Topalov,2750
Peter Leko,2748
Alexander Morozevich,2744
Michael Adams,2743
Peter Svidler,2739
Judit Polgar,2736
Alexei Shirov,2726
Alexander Grischuk,2725
Rafael Vaganian,2718
Vassily Ivanchuk,2717
Alexey Dreev,2715
Evgeny Bareev,2715
Boris Gelfand,2708
Ruslan Ponomariov,2707
Etienne Bacrot,2701
Nigel Short,2699
Ivan Sokolov,2697
Levon Aronian,2694
Vladimir Akopian,2693
Viktor Bologan,2686
Rustam Kasimdzhanov,2685
Joel Lautier,2685
Anatoly Karpov,2684
Loek van Wely,2679
Loek Van Wely,2679
Liviu-Dieter Nisipeanu,2678
Alexander Motylev,2676
Nigel D. Short,2674
Francisco Vallejo Pons,2673
Teimour Radjabov,2671
Predrag Nikolic,2671
Konstantin Sakaev,2671
Andrei Volokitin,2670
Rafael A Vaganian,2670
Kiril Georgiev,2668
Lenier Dominguez,2667
Zurab Azmaiparashvili,2667
Emil Sutovsky,2667
Alexander Onischuk,2663
Alexander Khalifman,2663
Mikhail Gurevich,2661
Vladimir Malakhov,2661
Krishnan Sasikiran,2660
Lazaro Bruzon Bautista,2660
Sergei Rublevsky,2655
Giovanni Vescovi,2654
Vadim Zvjaginsev,2654
Alexander Moiseenko,2654
Ni Hua,2653
Shakhriyar Mamedyarov,2653
Lazaro Bruzon,2652
Vadim Milov,2651
Alexander Beliavsky,2649
Michal Krasenkow,2649
David Navara,2648
Jiangchuan Ye,2648
Alexander Graf,2645
Baadur Jobava,2644
Pavel Eljanov,2643
Ilia Smirin,2643
Peter Heine Nielsen,2643
Darmen Sadvakasov,2642
Sergei Azarov,2642
Smbat Lputian,2641
Pavel Smirnov,2641
Mihail Kobalija,2640
Smbat G Lputian,2640
Andrei Istratescu,2639
Laurent Fressinet,2638
Bu Xiangzhi,2637
Penteala Harikrishna,2637
Ye Jiangchuan,2636
Zoltan Almasi,2635
Luke McShane,2635
Alexander G Beliavsky,2635
Leonid Yudasin,2634
Mikhail Kobalia,2634
Karen Asrian,2633
Miguel Illescas Cordoba,2633
Christian Bauer,2633
Evgeniy Najer,2632
Sergei Movsesian,2632
Curt Hansen,2632
P. Harikrishna,2632
Boris Avrukh,2630
Jaan Ehlvest,2629
Evgeny Vladimirov,2629
Gregory S Kaidanov,2629
Pavel V. Tregubov,2629
Bartlomiej Macieja,2628
Aleksej Aleksandrov,2628
Alexander Goldin,2628
Johann Hjartarson,2628
Artyom Timofeev,2627
Gabriel Sargissian,2627
Sergei Tiviakov,2626
Leonid Gofshtein,2625
