Name,Rating
Garry Kasparov,2850
Vladimir Kramnik,2815
Viswanathan Anand,2796
Alexander Morozevich,2750
Peter Leko,2748
Vassily Ivanchuk,2742
Michael Adams,2742
Evgeny Bareev,2730
Veselin Topalov,2726
Alexei Shirov,2723
Boris Gelfand,2718
Peter Svidler,2710
Rustam Kasimdzhanov,2706
Ilia Smirin,2702
Loek Van Wely,2701
Alexander Khalifman,2697
Nigel Short,2696
Judit Polgar,2696
Ruslan Ponomariov,2693
Kiril Georgiev,2692
Loek van Wely,2692
Alexey Dreev,2690
Judit (GM) Polgar,2686
Anatoly Karpov,2685
Zurab Azmaiparashvili,2681
Jiangchuan Ye,2678
Vladimir Akopian,2677
Zhang Zhong,2677
Alexander Grischuk,2672
Ye Jiangchuan,2672
Nigel D. Short,2671
Joel Lautier,2669
Predrag Nikolic,2667
Alexander Beliavsky,2667
Alexander Onischuk,2666
Viktor Bologan,2665
Zhong Zhang,2663
Alexander G Beliavsky,2662
Andrei Kharlov,2660
Smbat Lputian,2657
Ivan Sokolov,2655
Vladislav Tkachiev,2652
Mikhail Gurevich,2651
Konstantin Sakaev,2651
Emil Sutovsky,2651
Vladimir Malakhov,2650
Vadim Zvjaginsev,2650
Aleksej Aleksandrov,2650
Etienne Bacrot,2650
Rafael A Vaganian,2650
Jun Xu,2648
Rafael Vaganian,2647
Michal Krasenkow,2647
Jeroen Piket,2646
Zoltan Almasi,2645
Viktor Korchnoi,2644
Sergei Rublevsky,2644
Boris Avrukh,2643
Zurab Sturua,2642
Alexander Lastin,2641
Sergei Movsesian,2641
Igor Novikov,2641
Jan Timman,2640
Igor Khenkin,2639
Christopher Lutz,2639
Rustem Dautov,2637
Yasser Seirawan,2637
Pavel Tregubov,2636
Artur Jussupow,2634
Jaan Ehlvest,2632
Evgeniy Najer,2632
Matthew Sadler,2630
Curt Hansen,2629
Lev Psakhis,2629
Alexander Motylev,2629
Evgeny Vladimirov,2628
Rafael Leitao,2628
Alexander Graf,2627
Robert Hübner,2627
Murtas Kazhgaleyev,2625
Francisco Vallejo Pons,2625
Sergei Shipov,2625
Vadim Milov,2624
Peter Heine Nielsen,2623
Alexei Fedorov,2623
Aleksander Delchev,2621
Xiaomin Peng,2621
Ioannis Papaioannou,2620
Sergei Tiviakov,2619
Konstantin Landa,2619
Iosif Dorfman,2619
Xu Jun,2618
Jonathan Speelman,2618
Viacheslav Eingorn,2617
Valerij Filippov,2617
Evgeny Pigusov,2616
Andrey Shariyazdanov,2616
Karen Asrian,2615
Gilberto Milos,2615
Evgenij Ermenkov,2615
