Name,Rating
Garry Kasparov,2790
Viswanathan Anand,2788
Vladimir Kramnik,2755
Alexander Morozevich,2751
Veselin Topalov,2749
Peter Leko,2745
Michael Adams,2744
Peter Svidler,2743
Judit Polgar,2734
Alexei Shirov,2730
Alexander Grischuk,2721
Evgeny Bareev,2717
Vassily Ivanchuk,2716
Rafael Vaganian,2713
Ruslan Ponomariov,2711
Alexey Dreev,2710
Boris Gelfand,2707
Etienne Bacrot,2704
Nigel Short,2696
Vladimir Akopian,2692
Joel Lautier,2688
Ivan Sokolov,2687
Levon Aronian,2686
Liviu-Dieter Nisipeanu,2683
Viktor Bologan,2682
Nigel D. Short,2682
Anatoly Karpov,2680
Loek Van Wely,2680
Loek van Wely,2678
Emil Sutovsky,2677
Rustam Kasimdzhanov,2675
Predrag Nikolic,2675
Teimour Radjabov,2670
Zurab Azmaiparashvili,2670
Francisco Vallejo Pons,2670
Mikhail Gurevich,2668
Alexander Motylev,2668
Alexander Khalifman,2668
Konstantin Sakaev,2668
Vladimir Malakhov,2666
Kiril Georgiev,2661
Andrei Volokitin,2661
Vadim Milov,2661
Lenier Dominguez,2660
Krishnan Sasikiran,2660
Alexander Moiseenko,2658
Vadim Zvjaginsev,2657
Shakhriyar Mamedyarov,2655
Sergei Rublevsky,2653
Alexander Onischuk,2653
Giovanni Vescovi,2652
Ilia Smirin,2652
Michal Krasenkow,2652
Alexander G Beliavsky,2651
Alexander Graf,2650
Rafael A Vaganian,2650
Peter Heine Nielsen,2649
Lazaro Bruzon Bautista,2648
Alexander Beliavsky,2648
Jiangchuan Ye,2648
Ni Hua,2647
Bartlomiej Macieja,2644
Ye Jiangchuan,2643
Aleksej Aleksandrov,2643
Lazaro Bruzon,2642
Smbat Lputian,2641
Zdenko Kozul,2640
Laurent Fressinet,2639
David Navara,2638
Zoltan Almasi,2638
Jaan Ehlvest,2636
Bu Xiangzhi,2636
Andrei Istratescu,2636
Smbat G Lputian,2636
Pavel Eljanov,2634
Darmen Sadvakasov,2634
Sergei Movsesian,2633
Karen Asrian,2633
Mihail Kobalija,2633
Baadur Jobava,2632
Luke McShane,2632
Gabriel Sargissian,2632
Pavel Smirnov,2632
Evgeniy Najer,2630
Yasser Seirawan,2630
Ferenc Berkes,2630
Evgeny Vladimirov,2629
Curt Hansen,2629
Pavel V. Tregubov,2629
Gregory S Kaidanov,2629
Boris Avrukh,2628
Miguel Illescas Cordoba,2628
Valerij Filippov,2628
Sergey Volkov,2628
Johann Hjartarson,2628
Wang Yue,2627
Eduardas Rozentalis,2627
Zhang Zhong,2626
Viorel Iordachescu,2626
Christian Bauer,2625
