Name,Rating
Garry Kasparov,2845
Vladimir Kramnik,2817
Viswanathan Anand,2772
Alexander Morozevich,2749
Michael Adams,2747
Veselin Topalov,2740
Ruslan Ponomariov,2736
Evgeny Bareev,2731
Peter Leko,2729
Vassily Ivanchuk,2726
Alexei Shirov,2724
Boris Gelfand,2718
Ilia Smirin,2705
Peter Svidler,2704
Alexander Khalifman,2695
Alexander Grischuk,2690
Nigel Short,2690
Judit Polgar,2690
Loek van Wely,2690
Alexey Dreev,2689
Rustam Kasimdzhanov,2689
Vladimir Akopian,2688
Joel Lautier,2684
Zurab Azmaiparashvili,2683
Anatoly Karpov,2683
Loek Van Wely,2678
Judit (GM) Polgar,2677
Jiangchuan Ye,2676
Ye Jiangchuan,2671
Alexander Beliavsky,2670
Kiril Georgiev,2669
Predrag Nikolic,2667
Nigel D. Short,2666
Rafael Vaganian,2665
Jeroen Piket,2664
Vadim Zvjaginsev,2662
Smbat Lputian,2662
Rafael A Vaganian,2662
Viktor Bologan,2660
Vladimir Malakhov,2660
Zoltan Almasi,2659
Konstantin Sakaev,2659
Zhang Zhong,2659
Mikhail Gurevich,2657
Ivan Sokolov,2654
Sergei Rublevsky,2654
Emil Sutovsky,2654
Jun Xu,2654
Aleksej Aleksandrov,2653
Alexander G Beliavsky,2653
Etienne Bacrot,2652
Vladislav Tkachiev,2650
Zhong Zhang,2650
Viktor Korchnoi,2646
Andrei Kharlov,2646
Alexander Onischuk,2646
Christopher Lutz,2645
Rustem Dautov,2642
Alexander Lastin,2641
Michal Krasenkow,2641
Jan Timman,2641
Alexander Motylev,2640
Peter Heine Nielsen,2639
Robert Hübner,2638
Alexander Graf,2636
Xu Jun,2636
Sergei Movsesian,2635
Igor Khenkin,2635
Francisco Vallejo Pons,2634
Zurab Sturua,2634
Smbat G Lputian,2634
Johann Hjartarson,2634
Mihail Kobalija,2631
Pavel Tregubov,2630
Karen Asrian,2629
Lev Psakhis,2629
Evgeny Pigusov,2628
Yasser Seirawan,2628
Robert Dr. Huebner,2628
Evgeniy Najer,2627
Artur Jussupow,2626
Alexander Goldin,2626
Pavel V. Tregubov,2626
Boris Avrukh,2625
Sergei Tiviakov,2624
Igor Novikov,2624
Iosif Dorfman,2624
Krishnan Sasikiran,2624
Sergei Shipov,2624
Curt Hansen,2622
Vadim Milov,2621
Konstantin Landa,2621
Semen Dvoiris,2621
Jaan Ehlvest,2621
Matthew Sadler,2621
Sergey Dolmatov,2620
Joel Benjamin,2619
Valerij Filippov,2619
Vladimir Baklan,2618
Andrey Sokolov,2618
