Name,Rating
Garry Kasparov,2805
Viswanathan Anand,2781
Vladimir Kramnik,2760
Peter Leko,2738
Peter Svidler,2737
Judit Polgar,2735
Michael Adams,2735
Alexander Morozevich,2735
Veselin Topalov,2734
Ruslan Ponomariov,2733
Alexander Grischuk,2728
Alexei Shirov,2726
Nigel Short,2722
Vassily Ivanchuk,2721
Evgeny Bareev,2718
Boris Gelfand,2718
Nigel D. Short,2702
Alexey Dreev,2698
Ivan Sokolov,2696
Vladimir Akopian,2693
Vladimir Malakhov,2686
Anatoly Karpov,2684
Etienne Bacrot,2683
Mikhail Gurevich,2682
Loek van Wely,2682
Zurab Azmaiparashvili,2681
Liviu-Dieter Nisipeanu,2681
Jiangchuan Ye,2681
Joel Lautier,2678
Alexander Khalifman,2676
Sergei Rublevsky,2675
Viktor Bologan,2673
Alexander Beliavsky,2672
Alexander G Beliavsky,2671
Konstantin Sakaev,2668
Emil Sutovsky,2668
Teimour Radjabov,2667
Rafael Vaganian,2666
Aleksej Aleksandrov,2665
Ilia Smirin,2665
Predrag Nikolic,2664
Ye Jiangchuan,2663
Alexander Graf,2662
Krishnan Sasikiran,2661
Vadim Milov,2661
Levon Aronian,2660
Francisco Vallejo Pons,2660
Loek Van Wely,2660
Alexander Motylev,2655
Alexander Onischuk,2655
Giovanni Vescovi,2654
Rustam Kasimdzhanov,2654
Shakhriyar Mamedyarov,2654
Sergei Movsesian,2653
Vadim Zvjaginsev,2653
Luke J. McShane,2651
Kiril Georgiev,2650
Luke McShane,2644
Evgeny Vladimirov,2640
Alexander Moiseenko,2640
Rafael A Vaganian,2640
Zoltan Almasi,2638
Karen Asrian,2638
Zhang Zhong,2638
Peter Heine Nielsen,2637
Johann Hjartarson,2636
Valerij Filippov,2635
Eduardas Rozentalis,2634
Bartlomiej Macieja,2634
Smbat G Lputian,2634
Pavel V. Tregubov,2633
Zhong Zhang,2633
Vladislav Tkachiev,2632
Andrei Volokitin,2631
Gabriel Sargissian,2629
Sergey Volkov,2629
Evgeniy Najer,2629
Viorel Iordachescu,2629
Pavel Tregubov,2628
Zdenko Kozul,2628
Lazaro Bruzon,2628
Bu Xiangzhi,2627
Laurent Fressinet,2627
Mikhail Kobalia,2626
Evgeny Alekseev,2624
Smbat Lputian,2624
Alexander Shabalov,2624
Robert Dr. Huebner,2624
Matthew Sadler,2623
Rustem Dautov,2621
Andrei Kharlov,2621
Andrey Kharitonov,2621
Curt Hansen,2621
Gregory S Kaidanov,2621
Leonid Yudasin,2620
Xiangzhi Bu,2620
Pavel Smirnov,2620
Jeroen Piket,2619
Darmen Sadvakasov,2619
Igor Miladinovic,2619
