Name,Rating
Garry Kasparov,2800
Viswanathan Anand,2783
Vladimir Kramnik,2759
Veselin Topalov,2754
Alexander Morozevich,2754
Peter Leko,2742
Michael Adams,2741
Peter Svidler,2739
Alexei Shirov,2736
Judit Polgar,2735
Alexander Grischuk,2720
Evgeny Bareev,2720
Ruslan Ponomariov,2719
Vassily Ivanchuk,2709
Etienne Bacrot,2708
Nigel Short,2707
Alexey Dreev,2706
Boris Gelfand,2704
Vladimir Akopian,2694
Liviu-Dieter Nisipeanu,2692
Joel Lautier,2689
Nigel D. Short,2687
Emil Sutovsky,2684
Anatoly Karpov,2683
Loek Van Wely,2681
Loek van Wely,2680
Ivan Sokolov,2679
Viktor Bologan,2677
Levon Aronian,2677
Predrag Nikolic,2677
Rafael Vaganian,2671
Teimour Radjabov,2668
Zurab Azmaiparashvili,2668
Mikhail Gurevich,2667
Alexander Khalifman,2667
Rustam Kasimdzhanov,2664
Vadim Milov,2664
Vladimir Malakhov,2663
Krishnan Sasikiran,2663
Francisco Vallejo Pons,2663
Konstantin Sakaev,2662
Ilia Smirin,2662
Luke McShane,2660
Alexander G Beliavsky,2660
Alexander Motylev,2658
Shakhriyar Mamedyarov,2657
Peter Heine Nielsen,2655
Giovanni Vescovi,2652
Aleksej Aleksandrov,2652
Alexander Graf,2651
Vadim Zvjaginsev,2651
Alexander Beliavsky,2651
Alexander Moiseenko,2651
Michal Krasenkow,2651
Lenier Dominguez,2650
Sergei Rublevsky,2650
Zoltan Almasi,2650
Alexander Onischuk,2649
Jiangchuan Ye,2649
Andrei Volokitin,2648
Kiril Georgiev,2646
Darmen Sadvakasov,2640
Zdenko Kozul,2640
Laurent Fressinet,2640
Rafael A Vaganian,2640
Mihail Kobalija,2637
Ye Jiangchuan,2637
Lazaro Bruzon,2637
Gabriel Sargissian,2636
Karen Asrian,2636
Leonid Yudasin,2636
Ni Hua,2635
Smbat G Lputian,2634
David Navara,2633
Bu Xiangzhi,2632
Viorel Iordachescu,2632
Valerij Filippov,2632
Sergei Movsesian,2631
Lazaro Bruzon Bautista,2631
Curt Hansen,2631
Evgeny Vladimirov,2630
Miguel Illescas Cordoba,2629
Smbat Lputian,2629
Pavel V. Tregubov,2629
Luke J. McShane,2629
Pavel Eljanov,2628
Yasser Seirawan,2628
Sergey Volkov,2628
Johann Hjartarson,2628
Eduardas Rozentalis,2627
Evgeniy Najer,2626
Andrei Istratescu,2625
Ferenc Berkes,2625
Jaan Ehlvest,2625
Robert Dr. Huebner,2624
Bartlomiej Macieja,2622
Sergei Tiviakov,2622
Igor Khenkin,2622
Pavel Smirnov,2622
Evgeny Alekseev,2621
