Name,Rating
Magnus Carlsen,2853
Viswanathan Anand,2816
Veselin Topalov,2816
Hikaru Nakamura,2814
Fabiano Caruana,2808
Anish Giri,2793
Liren Ding,2782
Vladimir Kramnik,2777
Wesley So,2773
Alexander Grischuk,2771
Levon Aronian,2765
Sergey Karjakin,2762
Evgeny Tomashevsky,2758
Chao b Li,2756
Dmitry Jakovenko,2748
Maxime Vachier-Lagrave,2744
Michael Adams,2742
Radoslaw Wojtaszek,2741
Boris Gelfand,2741
Teimour Radjabov,2738
P. Harikrishna,2737
Shakhriyar Mamedyarov,2736
Yi Wei,2734
Leinier Dominguez Perez,2732
David Navara,2728
Peter Svidler,2727
Vassily Ivanchuk,2726
Nikita Vitiugov,2725
Yue Wang,2724
Yangyi Yu,2721
Dmitry Andreikin,2720
Pavel Eljanov,2717
Alexei Shirov,2712
Hao Wang,2712
Alexander Morozevich,2711
Yuriy Kryvoruchko,2710
Ruslan Ponomariov,2710
Xiangzhi Bu,2710
Peter Leko,2707
David W L Howell,2705
Ian Nepomniachtchi,2705
Hua Ni,2704
Rustam Kasimdzhanov,2704
Laurent Fressinet,2702
Sergei Rublevsky,2702
Anton Korobov,2700
Zoltan Almasi,2700
Igor Kovalenko,2699
Quang Liem Le,2697
Markus Ragger,2695
Vladimir Malakhov,2694
Alexander Moiseenko,2692
Etienne Bacrot,2692
Gata Kamsky,2691
Francisco Vallejo Pons,2689
Maxim Matlakov,2689
Arkadij Naiditsch,2684
Jon Ludvig Hammer,2683
Ivan Cheparinov,2681
Ray Robson,2680
Gabriel Sargissian,2679
Liviu-Dieter Nisipeanu,2678
Ivan Saric,2678
Nigel D Short,2678
Viktor Laznicka,2676
Vladislav Artemiev,2675
B. Adhiban,2674
Luke J McShane,2674
Maxim Rodshtein,2673
Igor Lysyj,2671
Baadur Jobava,2671
Yifan Hou,2671
Evgeny Bareev,2669
Julio E Granda Zuniga,2667
Parimarjan Negi,2664
Sanan Sjugirov,2664
Alexander Onischuk,2662
Daniil Dubov,2661
Ivan Popov,2661
Alexander Areshchenko,2661
Tigran Gharamian,2660
Vadim Zvjaginsev,2660
Ernesto Inarkiev,2660
Csaba Balogh,2659
Lazaro Bruzon Batista,2659
Vladimir Fedoseev,2659
Matthew D Sadler,2659
Ivan Ivanisevic,2658
Sergei Movsesian,2658
Vladislav Tkachiev,2658
Evgeniy Najer,2658
Eltaj Safarli,2657
Ivan Bukavshin,2657
Rauf Mamedov,2657
Sergei Zhigalko,2656
Georg Meier,2656
Samuel L Shankland,2656
Ilia Smirin,2655
Peter Heine Nielsen,2655
Evgeny Postny,2653
