Name,Rating
Garry Kasparov,2830
Vladimir Kramnik,2777
Viswanathan Anand,2766
Evgeny Bareev,2739
Alexei Shirov,2737
Veselin Topalov,2735
Alexander Grischuk,2732
Michael Adams,2725
Peter Svidler,2723
Peter Leko,2722
Judit (GM) Polgar,2722
Ruslan Ponomariov,2718
Vassily Ivanchuk,2710
Alexey Dreev,2705
Boris Gelfand,2703
Alexander Morozevich,2702
Nigel D. Short,2701
Vladimir Malakhov,2696
Ivan Sokolov,2695
Zurab Azmaiparashvili,2693
Anatoly Karpov,2693
Vladimir Akopian,2684
Jiangchuan Ye,2681
Krishnan Sasikiran,2679
Liviu-Dieter Nisipeanu,2678
Alexander Khalifman,2678
Viktor Bologan,2673
Sergei Rublevsky,2672
Ilia Smirin,2670
Rustam Kasimdzhanov,2669
Alexander G Beliavsky,2667
Joel Lautier,2666
Etienne Bacrot,2664
Aleksej Aleksandrov,2664
Francisco Vallejo Pons,2662
Alexander Onischuk,2661
Vladimir Epishin,2658
Konstantin Sakaev,2657
Mikhail Gurevich,2656
Mikhail Kobalia,2656
Loek Van Wely,2654
Laurent Fressinet,2654
Vadim Zvjaginsev,2653
Kiril Georgiev,2651
Teimour Radjabov,2650
Luke J. McShane,2649
Levon Aronian,2649
Predrag Nikolic,2647
Emil Sutovsky,2646
Alexander Graf,2646
Vladislav Tkachiev,2645
Sergei Movsesian,2645
Johann Hjartarson,2640
Zhong Zhang,2639
Bartlomiej Macieja,2635
Pavel V. Tregubov,2635
Alexander Lastin,2634
Alexander Motylev,2634
Eduardas Rozentalis,2633
Giovanni Vescovi,2633
Zoltan Almasi,2631
Smbat G Lputian,2630
Valerij Filippov,2630
Alexander Goldin,2629
Pavel Smirnov,2629
Igor Khenkin,2627
Vasilios Kotronias,2626
Peter Heine Nielsen,2626
Matthew Sadler,2626
Gregory S Kaidanov,2624
Jeroen Piket,2624
Julio E Granda Zuniga,2623
Rafael A Vaganian,2623
Yasser Seirawan,2621
Sergey Volkov,2620
Alexander Moiseenko,2618
John D.M. Nunn,2617
Ferenc Berkes,2616
Curt Hansen,2616
Evgeny Vladimirov,2614
Gabriel Sargissian,2614
Christopher Lutz,2613
Evgeny Alekseev,2613
Giorgi Giorgadze,2612
Viorel Iordachescu,2611
Rustem Dautov,2610
Murtas Kazhgaleyev,2610
Tomasz Markowski,2610
Boris Avrukh,2609
Erik Van Den Doel,2609
Julian M. Hodgson,2609
Josif D Dorfman,2608
Jun Xu,2608
Evgeniy Najer,2608
David Navara,2607
Lenier Dominguez,2607
Vereslav S Eingorn,2607
Alexander Galkin,2607
Xiangzhi Bu,2606
Baadur Jobava,2605
