Name,Rating
Magnus Carlsen,2822
Vladimir Kramnik,2812
Wesley So,2810
Levon Aronian,2809
Fabiano Caruana,2807
Shakhriyar Mamedyarov,2800
Hikaru Nakamura,2792
Maxime Vachier-Lagrave,2791
Viswanathan Anand,2783
Liren Ding,2781
Anish Giri,2775
Sergey Karjakin,2773
Alexander Grischuk,2761
Yangyi Yu,2753
Peter Svidler,2749
Veselin Topalov,2749
Ian Nepomniachtchi,2742
Leinier Dominguez Perez,2739
Pavel Eljanov,2739
Yi Wei,2738
David Navara,2737
P. Harikrishna,2737
Radoslaw Wojtaszek,2736
Michael Adams,2736
Chao b Li,2735
Maxim Matlakov,2730
Vassily Ivanchuk,2729
Boris Gelfand,2728
Vladimir Fedoseev,2726
Quang Liem Le,2726
Nikita Vitiugov,2724
Teimour Radjabov,2724
Vladimir Malakhov,2722
Francisco Vallejo Pons,2717
Etienne Bacrot,2715
Baadur Jobava,2714
Dmitry Andreikin,2712
Arkadij Naiditsch,2712
Xiangzhi Bu,2711
Evgeny Tomashevsky,2710
Jan-Krzysztof Duda,2707
Zoltan Almasi,2707
Ernesto Inarkiev,2707
Evgeniy Najer,2706
Ivan Cheparinov,2703
Dmitry Jakovenko,2703
David W L Howell,2702
Ruslan Ponomariov,2699
Yue Wang,2699
Hao Wang,2698
Vladislav Artemiev,2695
Maxim Rodshtein,2695
Richard Rapport,2694
Santosh Gujrathi Vidit,2693
Yuriy Kryvoruchko,2690
Krishnan Sasikiran,2688
Nigel D Short,2688
Matthew D Sadler,2687
Emil Sutovsky,2683
Liviu-Dieter Nisipeanu,2683
Sergei Rublevsky,2683
Alexander Onischuk,2682
Rauf Mamedov,2680
Alexander Motylev,2680
Peter Leko,2678
Gata Kamsky,2678
Sergei Movsesian,2677
B. Adhiban,2677
Rustam Kasimdzhanov,2676
Alexander Morozevich,2675
Loek Van Wely,2675
Hua Ni,2674
Bassem Amin,2672
Robert Markus,2672
Alexander Moiseenko,2671
Samuel L Shankland,2671
Aleksandr Rakhmanov,2670
Viktor Laznicka,2669
Anton Korobov,2668
Vladimir Akopian,2667
Evgeny Bareev,2666
Yifan Hou,2666
Eduardo Iturrizaga Bonelli,2664
Parimarjan Negi,2664
Axel Bachmann,2662
Varuzhan Akobian,2662
Gawain C B Jones,2660
Igor Kovalenko,2659
Alexander Ipatov,2659
Sandro Mareco,2659
Ferenc Berkes,2658
Daniil Dubov,2658
Surya Shekhar Ganguly,2658
Martyn Kravtsiv,2657
Markus Ragger,2656
Julio E Granda Zuniga,2656
Alexei Shirov,2656
Boris Grachev,2655
David Anton Guijarro,2654
Alexander Riazantsev,2654
