Name,Rating
Garry Kasparov,2817
Viswanathan Anand,2782
Vladimir Kramnik,2770
Alexander Morozevich,2743
Peter Leko,2741
Michael Adams,2738
Veselin Topalov,2737
Judit Polgar,2728
Peter Svidler,2727
Alexei Shirov,2725
Ruslan Ponomariov,2722
Vassily Ivanchuk,2715
Evgeny Bareev,2715
Etienne Bacrot,2712
Boris Gelfand,2709
Alexander Grischuk,2705
Vladimir Akopian,2692
Alexey Dreev,2690
Sergei Rublevsky,2686
Liviu-Dieter Nisipeanu,2686
Nigel D. Short,2684
Vadim Milov,2683
Anatoly Karpov,2682
Jiangchuan Ye,2681
Loek Van Wely,2680
Ivan Sokolov,2679
Alexander G Beliavsky,2679
Emil Sutovsky,2679
Francisco Vallejo Pons,2679
Zurab Azmaiparashvili,2679
Vladimir Malakhov,2674
Levon Aronian,2671
Predrag Nikolic,2671
Ilia Smirin,2671
Alexander Khalifman,2669
Mikhail Gurevich,2667
Joel Lautier,2666
Aleksej Aleksandrov,2666
Krishnan Sasikiran,2666
Konstantin Sakaev,2664
Teimour Radjabov,2664
Viktor Bologan,2663
Shakhriyar Mamedyarov,2662
Alexander Graf,2661
Alexander Motylev,2658
Alexander Onischuk,2655
Peter Heine Nielsen,2652
Vadim Zvjaginsev,2650
Giovanni Vescovi,2648
Sergei Movsesian,2646
Zoltan Almasi,2644
Luke J. McShane,2643
Rafael A Vaganian,2642
Rustam Kasimdzhanov,2640
Alexander Moiseenko,2640
Andrei Volokitin,2638
Laurent Fressinet,2637
Vladimir Epishin,2635
Curt Hansen,2635
Smbat G Lputian,2634
Bartlomiej Macieja,2633
Viorel Iordachescu,2633
Michal Krasenkow,2632
Yasser Seirawan,2631
Igor Miladinovic,2630
Zdenko Kozul,2630
Lenier Dominguez,2629
Pavel V. Tregubov,2628
Lazaro Bruzon,2628
Johann Hjartarson,2628
Evgeny Vladimirov,2628
Valerij Filippov,2627
Kiril Georgiev,2626
Darmen Sadvakasov,2626
Sergey Volkov,2625
Robert Dr. Huebner,2624
Rustem Dautov,2624
Alexander Goldin,2624
Jeroen Piket,2624
Gregory S Kaidanov,2621
Pavel Smirnov,2620
Xiangzhi Bu,2620
Alexei Fedorov,2620
Eduardas Rozentalis,2619
Zoltan Gyimesi,2618
Mikhail Kobalia,2618
Miguel Illescas Cordoba,2618
Gabriel Sargissian,2617
Matthew Sadler,2617
Jun Xu,2617
David Navara,2616
Evgenij Miroshnichenko,2615
Baadur Jobava,2615
Vladislav Tkachiev,2615
Ferenc Berkes,2614
Pavel Eljanov,2613
Robert Kempinski,2612
Jan Gustafsson,2611
Artyom Timofeev,2611
Alexander Lastin,2611
