Name,Rating
Magnus Carlsen,2835
Levon Aronian,2805
Vladimir Kramnik,2801
Viswanathan Anand,2799
Teimour Radjabov,2773
Veselin Topalov,2770
Sergey Karjakin,2769
Vassily Ivanchuk,2766
Alexander Morozevich,2763
Vugar Gashimov,2761
Alexander Grischuk,2761
Hikaru Nakamura,2759
Peter Svidler,2749
Shakhriyar Mamedyarov,2747
Evgeny Tomashevsky,2740
Boris Gelfand,2739
Fabiano Caruana,2736
Ian Nepomniachtchi,2735
Hao Wang,2733
Gata Kamsky,2732
Leinier Dominguez Perez,2730
Dmitry Jakovenko,2729
Ruslan Ponomariov,2727
Nikita Vitiugov,2726
Michael Adams,2724
Peter Leko,2720
Zoltan Almasi,2717
Anish Giri,2714
Quang Liem Le,2714
David Navara,2712
Alexei Shirov,2710
Judit Polgar,2710
Alexander Riazantsev,2710
Radoslaw Wojtaszek,2706
Alexander Moiseenko,2706
Francisco Vallejo Pons,2705
Vladimir Malakhov,2705
Baadur Jobava,2704
Etienne Bacrot,2704
Viktor Laznicka,2704
Emil Sutovsky,2703
Arkadij Naiditsch,2702
Sergei Movsesian,2700
Krishnan Sasikiran,2700
Maxime Vachier-Lagrave,2699
Aleksey Dreev,2698
Zahar Efimenko,2695
Andrei Volokitin,2695
Yue Wang,2694
Laurent Fressinet,2693
Chao b Li,2693
Boris Grachev,2693
Peter Heine Nielsen,2693
Loek Van Wely,2692
Lazaro Bruzon Batista,2691
Luke J McShane,2691
Pavel Eljanov,2690
Rustam Kasimdzhanov,2689
Ernesto Inarkiev,2689
Vadim Zvjaginsev,2688
Dmitry Andreikin,2688
Alexander Areshchenko,2688
Sergei Rublevsky,2686
Vladimir Akopian,2685
Vladimir Potkin,2684
Gabriel Sargissian,2683
Ferenc Berkes,2682
Viktor Bologan,2680
Christian Bauer,2679
Sergei Tiviakov,2677
Nigel D Short,2677
Alexander Motylev,2677
Tigran Gharamian,2676
Mikhail Kobalia,2673
Georg Meier,2671
Alexander Onischuk,2670
Xiangzhi Bu,2670
Evgeny Alekseev,2670
Sergei Azarov,2667
Yuriy Kryvoruchko,2666
Csaba Balogh,2665
P. Harikrishna,2665
Denis Khismatullin,2664
Ngoc Truong Son Nguyen,2662
Daniel Fridman,2660
Ilia Smirin,2660
Liren Ding,2660
Matthew D Sadler,2660
Anton Korobov,2660
Ivan Cheparinov,2659
Artyom Timofeev,2659
Kiril Georgiev,2658
Mateusz Bartel,2658
Sergei Zhigalko,2658
Sebastien Feller,2658
Markus Ragger,2655
Gawain C B Jones,2653
Wesley So,2653
Vadim Milov,2653
Abhijeet Gupta,2652
