Name,Rating
Magnus Carlsen,2853
Fabiano Caruana,2823
Maxime Vachier-Lagrave,2811
Vladimir Kramnik,2810
Levon Aronian,2795
Wesley So,2794
Viswanathan Anand,2779
Hikaru Nakamura,2779
Sergey Karjakin,2772
P. Harikrishna,2768
Anish Giri,2767
Ian Nepomniachtchi,2767
Liren Ding,2764
Shakhriyar Mamedyarov,2762
Veselin Topalov,2760
Pavel Eljanov,2757
Leinier Dominguez Perez,2752
Alexander Grischuk,2751
Michael Adams,2744
Radoslaw Wojtaszek,2744
Peter Svidler,2742
Dmitry Andreikin,2736
Vassily Ivanchuk,2733
Chao b Li,2730
Richard Rapport,2730
David Navara,2725
Yue Wang,2723
Evgeny Tomashevsky,2722
Yangyi Yu,2721
Boris Gelfand,2720
Nikita Vitiugov,2718
Quang Liem Le,2718
Francisco Vallejo Pons,2716
Ernesto Inarkiev,2714
Dmitry Jakovenko,2709
Ruslan Ponomariov,2709
Yi Wei,2706
Yuriy Kryvoruchko,2702
Baadur Jobava,2702
Zoltan Almasi,2702
Vladimir Malakhov,2698
Xiangzhi Bu,2698
Maxim Rodshtein,2696
Teimour Radjabov,2696
Markus Ragger,2694
Eltaj Safarli,2694
Peter Leko,2693
Etienne Bacrot,2691
Rustam Kasimdzhanov,2691
Maxim Matlakov,2691
Ivan Cheparinov,2689
Anton Korobov,2689
Santosh Gujrathi Vidit,2689
Sergei Rublevsky,2689
Arkadij Naiditsch,2686
Loek Van Wely,2685
Rauf Mamedov,2684
Jan-Krzysztof Duda,2684
Evgeniy Najer,2683
Alexander Morozevich,2683
Igor Kovalenko,2682
Hao Wang,2680
Nigel D Short,2679
Alexei Shirov,2677
Ray Robson,2675
Vadim Zvjaginsev,2675
Liviu-Dieter Nisipeanu,2675
Vladimir Akopian,2675
Samuel L Shankland,2674
Ilia Smirin,2674
Vladimir Fedoseev,2673
Alexander Areshchenko,2673
Laurent Fressinet,2672
Sergei Movsesian,2672
Alexander Riazantsev,2671
Parimarjan Negi,2670
Matthew D Sadler,2670
Sergei Zhigalko,2669
Andrei Volokitin,2668
Alexander Onischuk,2668
Gabriel Sargissian,2667
B. Adhiban,2666
Evgeny Bareev,2666
Viktor Laznicka,2664
Sanan Sjugirov,2664
Surya Shekhar Ganguly,2664
Aleksandr Rakhmanov,2664
Gawain C B Jones,2663
Alexander Motylev,2663
Jeffery Xiong,2660
Kacper Piorun,2660
Alexander Ipatov,2660
Vladislav Tkachiev,2660
Hua Ni,2659
Vladislav Artemiev,2658
Bassem Amin,2658
A.R. Saleh Salem,2656
David W L Howell,2655
Luke J McShane,2655
Krishnan Sasikiran,2654
