Name,Rating
Magnus Carlsen,2845
Fabiano Caruana,2828
Liren Ding,2812
Anish Giri,2797
Shakhriyar Mamedyarov,2790
Maxime Vachier-Lagrave,2780
Viswanathan Anand,2779
Ian Nepomniachtchi,2771
Alexander Grischuk,2771
Levon Aronian,2767
Wesley So,2765
Yangyi Yu,2764
Teimour Radjabov,2756
Vladimir Kramnik,2753
Sergey Karjakin,2753
Hikaru Nakamura,2749
Veselin Topalov,2740
David Navara,2738
Peter Svidler,2737
Richard Rapport,2735
Yi Wei,2733
Arkadij Naiditsch,2732
Jan-Krzysztof Duda,2731
Samuel Shankland,2731
Xiangzhi Bu,2731
Pentala Harikrishna,2726
Dmitry Andreikin,2725
Radoslaw Wojtaszek,2722
Nikita Vitiugov,2720
Dmitry Jakovenko,2719
Vladimir Fedoseev,2715
Hao Wang,2714
Vassily Ivanchuk,2713
Santosh Gujrathi Vidit,2711
Quang Liem Le,2710
Bassem Amin,2710
Vladislav Artemiev,2709
Michael Adams,2705
Evgeny Tomashevsky,2705
Vladislav Kovalev,2703
Daniil Dubov,2703
Rauf Mamedov,2703
Chao b Li,2699
Francisco Vallejo Pons,2698
Maxim Matlakov,2696
Ernesto Inarkiev,2692
Matthew D Sadler,2691
Ivan Cheparinov,2691
Ivan Saric,2690
David W L Howell,2689
Gawain C B Jones,2689
B. Adhiban,2689
Gabriel Sargissian,2689
Tamir Nabaty,2688
Anton Korobov,2687
Jorge Cori,2686
Etienne Bacrot,2684
Yue Wang,2684
Markus Ragger,2683
Yuriy Kryvoruchko,2683
Hua Ni,2683
Zoltan Almasi,2681
Eltaj Safarli,2681
Pavel Eljanov,2680
Nils Grandelius,2679
Anton Demchenko,2679
Krishnan Sasikiran,2678
A.R. Saleh Salem,2672
Liviu-Dieter Nisipeanu,2670
Viktor Laznicka,2670
Boris Gelfand,2669
Maxim Rodshtein,2668
Ray Robson,2667
Lazaro Bruzon Batista,2666
Parham Maghsoodloo,2666
Jeffery Xiong,2666
Evgeniy Najer,2666
Ferenc Berkes,2666
Gata Kamsky,2666
Ruslan Ponomariov,2665
Sandro Mareco,2664
Gadir Guseinov,2664
Luke J McShane,2663
Sanan Sjugirov,2663
Aleksey Dreev,2662
Yifan Hou,2662
Rustam Kasimdzhanov,2661
Alexander Areshchenko,2661
Vladimir Malakhov,2661
Peter Leko,2660
Hrant Melkumyan,2660
Igors Rausis,2659
Robin Van Kampen,2658
Alexei Shirov,2657
Mircea-Emilian Parligras,2657
Alexander Morozevich,2656
Dariusz Swiercz,2655
Laurent Fressinet,2655
Igor Kovalenko,2652
Jon Ludvig Hammer,2652
