Name,Rating
Magnus Carlsen,2821
Viswanathan Anand,2817
Levon Aronian,2805
Sergey Karjakin,2788
Vladimir Kramnik,2781
Hikaru Nakamura,2770
Vassily Ivanchuk,2768
Veselin Topalov,2768
Shakhriyar Mamedyarov,2765
Ruslan Ponomariov,2764
Vugar Gashimov,2760
Boris Gelfand,2746
Alexander Grischuk,2746
Teimour Radjabov,2744
Gata Kamsky,2741
Peter Svidler,2739
Dmitry Jakovenko,2736
Nikita Vitiugov,2733
Zoltan Almasi,2726
Francisco Vallejo Pons,2724
David Navara,2722
Maxime Vachier-Lagrave,2722
Leinier Dominguez Perez,2719
Hao Wang,2718
Peter Leko,2717
Alexander Moiseenko,2715
Quang Liem Le,2715
Michael Adams,2715
Alexei Shirov,2714
Baadur Jobava,2713
Aleksey Dreev,2711
Fabiano Caruana,2711
Ian Nepomniachtchi,2711
Etienne Bacrot,2710
Yue Wang,2709
Evgeny Tomashevsky,2707
Arkadij Naiditsch,2706
Zahar Efimenko,2706
Vladimir Malakhov,2706
Anish Giri,2701
Emil Sutovsky,2700
Sergei Movsesian,2700
Judit Polgar,2699
Laurent Fressinet,2698
Pavel Eljanov,2697
Ferenc Berkes,2696
Dmitry Andreikin,2696
Alexander Morozevich,2694
Sergei Zhigalko,2689
Alexander Riazantsev,2688
Nigel D Short,2687
Alexander Motylev,2685
Sergei Rublevsky,2684
Loek Van Wely,2683
Radoslaw Wojtaszek,2683
Andrei Volokitin,2683
Alexander Areshchenko,2682
Vladimir Potkin,2682
Krishnan Sasikiran,2681
Viktor Laznicka,2681
Peter Heine Nielsen,2681
Boris Grachev,2680
Ernesto Inarkiev,2679
Mikhail Kobalia,2679
Rauf Mamedov,2679
Viktor Bologan,2678
Ilia Smirin,2676
Xiangzhi Bu,2675
Alexander Onischuk,2675
Lazaro Bruzon Batista,2673
Yangyi Yu,2672
Ivan Sokolov,2672
Anton Korobov,2671
Luke J McShane,2671
Tigran Gharamian,2670
P. Harikrishna,2669
Chao b Li,2669
Michael Roiz,2669
Rustam Kasimdzhanov,2669
Ivan Cheparinov,2669
Vladimir Akopian,2667
Sebastien Feller,2666
Artyom Timofeev,2665
Gabriel Sargissian,2663
Hua Ni,2662
Daniel Fridman,2659
Evgeny Alekseev,2659
Vadim Zvjaginsev,2659
Wesley So,2658
Georg Meier,2656
Denis Khismatullin,2656
Chanda Sandipan,2656
Kiril Georgiev,2654
Liren Ding,2654
Robert Markus,2652
Yuriy Kryvoruchko,2652
Markus Ragger,2651
Vadim Milov,2651
Constantin Lupulescu,2650
Ildar Khairullin,2649
