Name,Rating
Viswanathan Anand,2817
Magnus Carlsen,2815
Levon Aronian,2808
Vladimir Kramnik,2785
Vassily Ivanchuk,2776
Sergey Karjakin,2776
Veselin Topalov,2775
Hikaru Nakamura,2774
Shakhriyar Mamedyarov,2772
Vugar Gashimov,2760
Ruslan Ponomariov,2754
Alexander Grischuk,2747
Teimour Radjabov,2744
Peter Svidler,2739
Nikita Vitiugov,2733
Boris Gelfand,2733
Dmitry Jakovenko,2732
Gata Kamsky,2732
Hao Wang,2732
Maxime Vachier-Lagrave,2731
Leinier Dominguez Perez,2726
Michael Adams,2726
Francisco Vallejo Pons,2722
Radoslaw Wojtaszek,2721
Zoltan Almasi,2719
Peter Leko,2717
Arkadij Naiditsch,2716
Fabiano Caruana,2714
Yue Wang,2714
Pavel Eljanov,2712
Ian Nepomniachtchi,2711
Alexei Shirov,2709
Evgeny Tomashevsky,2707
Etienne Bacrot,2705
Sergei Movsesian,2705
Baadur Jobava,2704
Vladimir Malakhov,2704
Aleksey Dreev,2703
David Navara,2702
Zahar Efimenko,2701
Judit Polgar,2699
Alexander Motylev,2696
Alexander Areshchenko,2694
Alexander Morozevich,2694
Lazaro Bruzon Batista,2693
Ferenc Berkes,2693
Anish Giri,2687
Dmitry Andreikin,2687
Quang Liem Le,2687
Emil Sutovsky,2686
Rustam Kasimdzhanov,2685
Vladimir Potkin,2682
Sergei Rublevsky,2682
Nigel D Short,2682
Peter Heine Nielsen,2681
Viktor Laznicka,2681
Alexander Moiseenko,2679
Sergei Zhigalko,2679
Alexander Riazantsev,2679
Ernesto Inarkiev,2679
Mikhail Kobalia,2679
Rauf Mamedov,2679
Viktor Bologan,2678
Andrei Volokitin,2677
Laurent Fressinet,2677
Krishnan Sasikiran,2676
Alexander Onischuk,2675
Loek Van Wely,2675
Markus Ragger,2674
Evgeny Alekseev,2673
Vladimir Akopian,2670
Boris Grachev,2669
Ivan Cheparinov,2669
Luke J McShane,2667
Wesley So,2667
P. Harikrishna,2666
Artyom Timofeev,2665
Liren Ding,2664
Gabriel Sargissian,2663
Xiangzhi Bu,2662
Liviu-Dieter Nisipeanu,2662
Daniel Fridman,2661
Tigran Gharamian,2661
Hua Ni,2661
Ilia Smirin,2661
Michael Roiz,2660
Sebastien Feller,2660
Anton Korobov,2660
Vadim Zvjaginsev,2659
Chao b Li,2656
Denis Khismatullin,2656
Kiril Georgiev,2656
Chanda Sandipan,2656
Sergey A. Fedorchuk,2654
Bartosz Socko,2654
Evgenij Miroshnichenko,2651
Georg Meier,2650
Ildar Khairullin,2649
Ivan Ivanisevic,2648
Vadim Milov,2648
