Name,Rating
Magnus Carlsen,2861
Vladimir Kramnik,2810
Levon Aronian,2802
Teimour Radjabov,2793
Fabiano Caruana,2781
Sergey Karjakin,2780
Viswanathan Anand,2772
Veselin Topalov,2771
Hikaru Nakamura,2769
Shakhriyar Mamedyarov,2766
Alexander Grischuk,2764
Alexander Morozevich,2758
Vassily Ivanchuk,2758
Hao Wang,2752
Peter Svidler,2747
Boris Gelfand,2740
Gata Kamsky,2740
Vugar Gashimov,2737
Peter Leko,2735
Dmitry Jakovenko,2734
Ruslan Ponomariov,2733
Dmitry Andreikin,2727
Anish Giri,2726
Michael Adams,2725
Leinier Dominguez Perez,2723
Radoslaw Wojtaszek,2723
Evgeny Tomashevsky,2722
Andrei Volokitin,2722
Alexander Areshchenko,2720
Maxime Vachier-Lagrave,2713
David Navara,2710
Rustam Kasimdzhanov,2709
Liren Ding,2709
Vladimir Malakhov,2709
Ivan Cheparinov,2709
Arkadij Naiditsch,2708
Alexei Shirov,2708
Laurent Fressinet,2706
Quang Liem Le,2705
Alexander Riazantsev,2705
Vladimir Akopian,2704
Ian Nepomniachtchi,2703
Alexander Moiseenko,2703
Etienne Bacrot,2703
Ferenc Berkes,2702
Yue Wang,2702
Baadur Jobava,2702
Lazaro Bruzon Batista,2701
Luke J McShane,2698
P. Harikrishna,2698
Judit Polgar,2696
Zahar Efimenko,2696
Francisco Vallejo Pons,2694
Nikita Vitiugov,2694
Evgeny Alekseev,2691
Anton Korobov,2690
Nigel D Short,2690
Zoltan Almasi,2689
Ernesto Inarkiev,2688
Yangyi Yu,2688
Boris Grachev,2688
Sergei Movsesian,2688
Sergei Rublevsky,2688
Romain Edouard,2686
Emil Sutovsky,2684
Wesley So,2682
Viktor Bologan,2681
Loek Van Wely,2679
Pavel Eljanov,2678
Liviu-Dieter Nisipeanu,2677
Alexander Motylev,2676
Krishnan Sasikiran,2676
Xiangzhi Bu,2675
Chao b Li,2674
Zoltan Gyimesi,2674
Viktor Laznicka,2674
Ivan Sokolov,2667
Daniel Fridman,2667
Yuriy Kryvoruchko,2666
Gabriel Sargissian,2666
Timur Gareev,2665
Vladimir Potkin,2665
Tigran Gharamian,2661
Alexander Onischuk,2660
Igor Khenkin,2659
Vadim Zvjaginsev,2658
Sergei Tiviakov,2657
Hrant Melkumyan,2656
Peter Heine Nielsen,2656
Markus Ragger,2655
Aleksey Dreev,2654
Andrei Istratescu,2654
Maxim Matlakov,2653
Denis Khismatullin,2652
Anton Filippov,2652
Mikhail Kobalia,2652
Ilia Smirin,2652
Rauf Mamedov,2651
Sergei Zhigalko,2651
Ildar Khairullin,2650
