Name,Rating
Magnus Carlsen,2857
Maxime Vachier-Lagrave,2813
Fabiano Caruana,2808
Vladimir Kramnik,2808
Levon Aronian,2795
Hikaru Nakamura,2789
Wesley So,2782
Viswanathan Anand,2776
Sergey Karjakin,2769
Veselin Topalov,2768
Shakhriyar Mamedyarov,2761
Anish Giri,2755
Alexander Grischuk,2754
Liren Ding,2753
P. Harikrishna,2752
Richard Rapport,2752
Chao b Li,2746
Peter Svidler,2745
Boris Gelfand,2743
David Navara,2742
Ian Nepomniachtchi,2740
Pavel Eljanov,2739
Michael Adams,2738
Yue Wang,2737
Radoslaw Wojtaszek,2736
Ernesto Inarkiev,2732
Evgeny Tomashevsky,2731
Dmitry Andreikin,2727
Yangyi Yu,2725
Quang Liem Le,2723
Vassily Ivanchuk,2722
Teimour Radjabov,2722
Nikita Vitiugov,2721
Leinier Dominguez Perez,2720
Yi Wei,2717
Francisco Vallejo Pons,2716
Dmitry Jakovenko,2714
Hao Wang,2710
Peter Leko,2709
Ruslan Ponomariov,2709
Xiangzhi Bu,2704
Markus Ragger,2697
Vladimir Malakhov,2697
Rustam Kasimdzhanov,2696
Arkadij Naiditsch,2696
Yuriy Kryvoruchko,2693
Etienne Bacrot,2692
Maxim Matlakov,2691
Sergei Rublevsky,2689
Eltaj Safarli,2688
Maxim Rodshtein,2687
Liviu-Dieter Nisipeanu,2687
Ilia Smirin,2685
Zoltan Almasi,2684
Alexander Morozevich,2683
Kacper Piorun,2681
Samuel L Shankland,2679
Ivan Cheparinov,2677
Sergei Movsesian,2677
Evgeniy Najer,2677
Anton Korobov,2675
Vladimir Akopian,2675
Evgeny Bareev,2675
Jan-Krzysztof Duda,2675
Loek Van Wely,2674
Ray Robson,2674
Alexei Shirov,2673
Vadim Zvjaginsev,2673
Surya Shekhar Ganguly,2672
Hrant Melkumyan,2671
B. Adhiban,2671
Luke J McShane,2671
Vladimir Fedoseev,2670
Matthew D Sadler,2670
Gabriel Sargissian,2670
Santosh Gujrathi Vidit,2669
Ivan Saric,2668
Alexander Onischuk,2668
Rauf Mamedov,2666
Parimarjan Negi,2666
Nigel D Short,2666
David W L Howell,2665
Baadur Jobava,2665
Alexander Areshchenko,2665
Laurent Fressinet,2664
Vladislav Artemiev,2663
Alexander Motylev,2663
Ivan Salgado Lopez,2662
Robert Markus,2662
Bassem Amin,2661
Zahar Efimenko,2661
Aleksey Dreev,2660
Vladislav Tkachiev,2660
Krishnan Sasikiran,2658
Yifan Hou,2658
Hua Ni,2655
Aleksandr Rakhmanov,2654
Georg Meier,2654
Sanan Sjugirov,2653
Sergei Zhigalko,2652
