Name,Rating
Magnus Carlsen,2881
Levon Aronian,2815
Alexander Grischuk,2792
Fabiano Caruana,2791
Viswanathan Anand,2785
Vladimir Kramnik,2783
Hikaru Nakamura,2775
Veselin Topalov,2772
Sergey Karjakin,2771
Maxime Vachier-Lagrave,2762
Leinier Dominguez Perez,2760
Boris Gelfand,2753
Peter Svidler,2753
Anish Giri,2752
Wesley So,2744
Shakhriyar Mamedyarov,2743
Michael Adams,2743
Nikita Vitiugov,2742
Vassily Ivanchuk,2738
Peter Leko,2737
Dmitry Jakovenko,2736
Alexander Morozevich,2731
Ian Nepomniachtchi,2730
Hao Wang,2729
P. Harikrishna,2726
David Navara,2724
Teimour Radjabov,2724
Pavel Eljanov,2723
Ruslan Ponomariov,2723
Dmitry Andreikin,2722
Etienne Bacrot,2720
Laurent Fressinet,2717
Radoslaw Wojtaszek,2715
Liren Ding,2714
Baadur Jobava,2713
Yue Wang,2713
Gata Kamsky,2712
Quang Liem Le,2712
Chao b Li,2711
Alexei Shirov,2709
Yuriy Kryvoruchko,2707
Alexander Moiseenko,2707
Arkadij Naiditsch,2705
Romain Edouard,2702
Alexander Areshchenko,2701
Richard Rapport,2701
Rustam Kasimdzhanov,2700
Francisco Vallejo Pons,2698
Sergei Rublevsky,2698
Alexander Motylev,2696
Liviu-Dieter Nisipeanu,2696
Evgeny Tomashevsky,2695
Lazaro Bruzon Batista,2694
Vladimir Malakhov,2694
Xiangzhi Bu,2693
Zoltan Almasi,2692
Alexander Riazantsev,2692
Maxim Matlakov,2689
Gabriel Sargissian,2686
Judit Polgar,2685
Ivan Cheparinov,2682
Ernesto Inarkiev,2682
Anton Korobov,2680
Viktor Laznicka,2679
Sergei Zhigalko,2678
Yangyi Yu,2675
Julio E Granda Zuniga,2674
Evgeny Alekseev,2673
Sergei Movsesian,2672
Maxim Rodshtein,2672
Denis Khismatullin,2671
Ivan Saric,2671
Igor Lysyj,2670
Luke J McShane,2670
Krishnan Sasikiran,2669
Andrei Istratescu,2668
Vladimir Akopian,2667
Aleksey Dreev,2667
Nigel D Short,2665
Ferenc Berkes,2665
Konstantin Landa,2662
Vladimir Fedoseev,2662
Viktor Bologan,2661
Boris Grachev,2661
Ilia Smirin,2660
Rauf Mamedov,2659
Alexander Onischuk,2659
Tigran Gharamian,2659
Luka Lenic,2659
Yuriy Kuzubov,2656
Sergei Tiviakov,2656
Sergey A. Fedorchuk,2655
Gawain C B Jones,2654
Loek Van Wely,2654
Peter Heine Nielsen,2654
Varuzhan Akobian,2653
Eduardo Iturrizaga Bonelli,2653
Matthew D Sadler,2653
Evgeniy Najer,2653
Hua Ni,2653
