Name,Rating
Magnus Carlsen,2853
Vladimir Kramnik,2817
Fabiano Caruana,2813
Maxime Vachier-Lagrave,2811
Levon Aronian,2795
Wesley So,2794
Hikaru Nakamura,2787
Viswanathan Anand,2776
Sergey Karjakin,2772
Liren Ding,2764
Shakhriyar Mamedyarov,2762
P. Harikrishna,2762
Veselin Topalov,2760
Anish Giri,2756
Alexander Grischuk,2752
Ian Nepomniachtchi,2749
Radoslaw Wojtaszek,2746
Michael Adams,2745
Peter Svidler,2745
Boris Gelfand,2743
Pavel Eljanov,2741
David Navara,2737
Leinier Dominguez Perez,2736
Dmitry Andreikin,2736
Ernesto Inarkiev,2732
Richard Rapport,2729
Chao b Li,2728
Evgeny Tomashevsky,2724
Yue Wang,2723
Quang Liem Le,2723
Vassily Ivanchuk,2722
Yangyi Yu,2721
Nikita Vitiugov,2721
Dmitry Jakovenko,2714
Francisco Vallejo Pons,2711
Teimour Radjabov,2710
Ruslan Ponomariov,2709
Peter Leko,2709
Yi Wei,2706
Zoltan Almasi,2702
Hao Wang,2701
Yuriy Kryvoruchko,2701
Markus Ragger,2700
Baadur Jobava,2698
Xiangzhi Bu,2698
Eltaj Safarli,2694
Vladimir Malakhov,2693
Etienne Bacrot,2692
Rustam Kasimdzhanov,2691
Maxim Matlakov,2691
B. Adhiban,2689
Sergei Rublevsky,2689
Liviu-Dieter Nisipeanu,2687
Maxim Rodshtein,2687
Anton Korobov,2687
Santosh Gujrathi Vidit,2686
Ilia Smirin,2685
Arkadij Naiditsch,2684
Alexander Morozevich,2683
Alexei Shirov,2679
Samuel L Shankland,2679
Jan-Krzysztof Duda,2678
Rauf Mamedov,2678
Andrei Volokitin,2677
Ivan Cheparinov,2677
Sergei Movsesian,2677
Evgeniy Najer,2677
Laurent Fressinet,2676
Alexander Areshchenko,2675
Vladimir Akopian,2675
Vadim Zvjaginsev,2673
Surya Shekhar Ganguly,2672
Nigel D Short,2670
Ray Robson,2670
Parimarjan Negi,2670
Matthew D Sadler,2670
Gabriel Sargissian,2670
Sergei Zhigalko,2669
Alexander Onischuk,2668
Loek Van Wely,2667
Evgeny Bareev,2666
Ivan Saric,2666
Vladimir Fedoseev,2665
Kacper Piorun,2665
Igor Kovalenko,2664
Vladislav Artemiev,2663
Alexander Motylev,2663
Aleksandr Rakhmanov,2662
Alexander Ipatov,2660
Sanan Sjugirov,2660
Aleksey Dreev,2660
Vladislav Tkachiev,2660
Hua Ni,2659
Eduardo Iturrizaga Bonelli,2658
Bassem Amin,2655
Luke J McShane,2655
Krishnan Sasikiran,2654
Hrant Melkumyan,2653
Zhong Zhang,2651
Viktor Laznicka,2651
