Name,Rating
Magnus Carlsen,2844
Vladimir Kramnik,2801
Anish Giri,2798
Levon Aronian,2792
Fabiano Caruana,2787
Hikaru Nakamura,2787
Maxime Vachier-Lagrave,2785
Viswanathan Anand,2784
Veselin Topalov,2780
Wesley So,2773
Sergey Karjakin,2769
Liren Ding,2766
Pavel Eljanov,2760
P. Harikrishna,2755
Alexander Grischuk,2752
Chao b Li,2751
Peter Svidler,2751
Yangyi Yu,2747
Shakhriyar Mamedyarov,2747
Michael Adams,2744
Boris Gelfand,2735
Dmitry Jakovenko,2732
Dmitry Andreikin,2732
Leinier Dominguez Perez,2732
David Navara,2730
Evgeny Tomashevsky,2728
Radoslaw Wojtaszek,2727
Teimour Radjabov,2726
Xiangzhi Bu,2724
Nikita Vitiugov,2721
Richard Rapport,2721
Yue Wang,2718
Quang Liem Le,2718
Ruslan Ponomariov,2712
Anton Korobov,2710
Vassily Ivanchuk,2710
Yi Wei,2706
Peter Leko,2705
Ian Nepomniachtchi,2704
Rustam Kasimdzhanov,2702
Gabriel Sargissian,2702
Laurent Fressinet,2700
Hua Ni,2697
Etienne Bacrot,2697
Arkadij Naiditsch,2696
Yuriy Kryvoruchko,2695
Hao Wang,2695
Jon Ludvig Hammer,2695
Sergei Rublevsky,2692
Markus Ragger,2689
Vladimir Malakhov,2687
David W L Howell,2685
Maxim Rodshtein,2685
Zoltan Almasi,2684
Nigel D Short,2684
Julio E Granda Zuniga,2683
Alexander Morozevich,2683
Maxim Matlakov,2682
Ivan Cheparinov,2682
Igor Kovalenko,2680
Liviu-Dieter Nisipeanu,2679
Ernesto Inarkiev,2676
Francisco Vallejo Pons,2675
Evgeny Bareev,2675
Evgeniy Najer,2674
Vladislav Artemiev,2673
Alexander Moiseenko,2673
Yifan Hou,2673
Baadur Jobava,2673
Alexander Areshchenko,2671
Luke J McShane,2671
Alexei Shirov,2671
Evgeny Postny,2670
Igor Lysyj,2668
Sanan Sjugirov,2667
Lazaro Bruzon Batista,2666
Gata Kamsky,2665
Ivan Ivanisevic,2665
Bassem Amin,2665
Vladimir Fedoseev,2664
Dariusz Swiercz,2664
Viktor Laznicka,2664
Parimarjan Negi,2664
Alexander Onischuk,2664
Matthew D Sadler,2662
Vadim Zvjaginsev,2662
Jan-Krzysztof Duda,2660
Surya Shekhar Ganguly,2660
Georg Meier,2660
Vladislav Tkachiev,2660
Ray Robson,2659
Ivan Bukavshin,2658
Ilia Smirin,2658
Zahar Efimenko,2656
Vladimir Akopian,2656
Alexander Motylev,2656
Sergei Movsesian,2655
Sergei Zhigalko,2655
Viktor Bologan,2654
B. Adhiban,2653
