Name,Rating
Magnus Carlsen,2855
Vladimir Kramnik,2812
Fabiano Caruana,2810
Maxime Vachier-Lagrave,2798
Levon Aronian,2792
Hikaru Nakamura,2787
Anish Giri,2785
Liren Ding,2778
Sergey Karjakin,2773
Viswanathan Anand,2770
Wesley So,2770
Shakhriyar Mamedyarov,2764
Veselin Topalov,2761
Peter Svidler,2759
Chao b Li,2758
P. Harikrishna,2755
Richard Rapport,2752
Alexander Grischuk,2747
David Navara,2745
Pavel Eljanov,2737
Yangyi Yu,2734
Hao Wang,2734
Boris Gelfand,2734
Dmitry Andreikin,2733
Radoslaw Wojtaszek,2733
Evgeny Tomashevsky,2731
Yue Wang,2730
Ernesto Inarkiev,2730
Vassily Ivanchuk,2728
Nikita Vitiugov,2728
Michael Adams,2727
Ian Nepomniachtchi,2725
Quang Liem Le,2723
Xiangzhi Bu,2723
Teimour Radjabov,2722
Leinier Dominguez Perez,2713
Francisco Vallejo Pons,2713
Dmitry Jakovenko,2712
Peter Leko,2712
Ruslan Ponomariov,2706
Julio E Granda Zuniga,2699
Maxim Rodshtein,2698
Vladimir Malakhov,2697
Yi Wei,2696
Rustam Kasimdzhanov,2696
Yuriy Kryvoruchko,2691
Etienne Bacrot,2690
Sergei Rublevsky,2689
Ivan Cheparinov,2688
Evgeniy Najer,2687
Markus Ragger,2686
Kacper Piorun,2685
Zoltan Almasi,2684
Maxim Matlakov,2684
Alexander Morozevich,2683
Gabriel Sargissian,2679
Eltaj Safarli,2678
Laurent Fressinet,2677
Vadim Zvjaginsev,2677
Surya Shekhar Ganguly,2676
Ilia Smirin,2676
Vladimir Akopian,2675
Evgeny Bareev,2675
Liviu-Dieter Nisipeanu,2674
Alexei Shirov,2674
Ray Robson,2674
Jan-Krzysztof Duda,2671
B. Adhiban,2671
Luke J McShane,2671
Matthew D Sadler,2670
Baadur Jobava,2669
Alexander Onischuk,2668
Igor Kovalenko,2667
Arkadij Naiditsch,2667
Rauf Mamedov,2666
Sergei Movsesian,2666
Vladimir Fedoseev,2665
Sanan Sjugirov,2665
Aleksey Dreev,2664
David W L Howell,2663
Igor Lysyj,2663
Robert Markus,2662
Loek Van Wely,2662
Samuel L Shankland,2661
Daniil Dubov,2661
Hua Ni,2660
Gata Kamsky,2660
Vladislav Tkachiev,2660
Alexander Motylev,2660
Parimarjan Negi,2660
Ivan Saric,2660
Santosh Gujrathi Vidit,2658
Ivan Bukavshin,2658
Alexander Ipatov,2657
Georg Meier,2657
S.P. Sethuraman,2656
Ivan Ivanisevic,2656
Anton Korobov,2656
Zahar Efimenko,2655
Bassem Amin,2654
