Name,Rating
Magnus Carlsen,2839
Fabiano Caruana,2827
Shakhriyar Mamedyarov,2820
Liren Ding,2804
Levon Aronian,2780
Anish Giri,2780
Maxime Vachier-Lagrave,2780
Vladimir Kramnik,2779
Wesley So,2776
Viswanathan Anand,2771
Alexander Grischuk,2769
Yangyi Yu,2765
Hikaru Nakamura,2763
Sergey Karjakin,2760
Ian Nepomniachtchi,2759
Peter Svidler,2756
Dmitry Jakovenko,2752
Teimour Radjabov,2751
Yi Wei,2742
David Navara,2740
Veselin Topalov,2740
Jan-Krzysztof Duda,2739
Pentala Harikrishna,2733
Radoslaw Wojtaszek,2727
Richard Rapport,2725
Dmitry Andreikin,2723
Hao Wang,2722
Samuel Shankland,2722
Arkadij Naiditsch,2721
Ivan Cheparinov,2715
Quang Liem Le,2715
Vladimir Fedoseev,2713
Francisco Vallejo Pons,2713
Michael Adams,2712
Xiangzhi Bu,2712
Santosh Gujrathi Vidit,2711
Vassily Ivanchuk,2710
Nikita Vitiugov,2709
Chao b Li,2708
Vladislav Artemiev,2706
Evgeny Tomashevsky,2705
Daniil Dubov,2703
Pavel Eljanov,2703
Zoltan Almasi,2702
Boris Gelfand,2701
Rauf Mamedov,2699
Yuriy Kryvoruchko,2697
Anton Korobov,2694
Matthew D Sadler,2693
Tamir Nabaty,2692
Ernesto Inarkiev,2691
Gabriel Sargissian,2691
Markus Ragger,2690
Peter Leko,2690
David W L Howell,2689
Ivan Saric,2687
Bassem Amin,2686
Parham Maghsoodloo,2685
Maxim Matlakov,2683
Ray Robson,2682
Ruslan Ponomariov,2681
Yue Wang,2681
Anton Demchenko,2679
Etienne Bacrot,2678
Gawain C B Jones,2677
Hua Ni,2676
Eltaj Safarli,2676
Maxim Rodshtein,2674
S.P. Sethuraman,2673
Luke J McShane,2672
Krishnan Sasikiran,2672
B. Adhiban,2668
Liviu-Dieter Nisipeanu,2667
Gadir Guseinov,2667
Ferenc Berkes,2666
Gata Kamsky,2666
Viktor Laznicka,2664
Jorge Cori,2664
Vladislav Kovalev,2664
Evgeniy Najer,2663
Jon Ludvig Hammer,2662
Rustam Kasimdzhanov,2662
Vladimir Malakhov,2661
Alexander Motylev,2661
Hrant Melkumyan,2660
A.R. Saleh Salem,2660
Yifan Hou,2658
Robin Van Kampen,2658
Jeffery Xiong,2656
Dariusz Swiercz,2656
Luka Lenic,2656
Alexander Morozevich,2656
Yuriy Kuzubov,2655
Nils Grandelius,2655
Martyn Kravtsiv,2654
Sanan Sjugirov,2654
Sandro Mareco,2653
Lazaro Bruzon Batista,2653
Alexander Areshchenko,2652
Sergei Rublevsky,2652
