Name,Rating
Garry Kasparov,2817
Viswanathan Anand,2774
Vladimir Kramnik,2764
Peter Leko,2741
Veselin Topalov,2737
Peter Svidler,2733
Alexander Morozevich,2732
Michael Adams,2731
Judit Polgar,2728
Ruslan Ponomariov,2722
Alexander Grischuk,2719
Vassily Ivanchuk,2716
Boris Gelfand,2714
Alexei Shirov,2713
Nigel D. Short,2712
Evgeny Bareev,2711
Vladimir Malakhov,2695
Liviu-Dieter Nisipeanu,2692
Ivan Sokolov,2690
Alexey Dreev,2689
Vladimir Akopian,2689
Anatoly Karpov,2682
Jiangchuan Ye,2681
Vadim Milov,2680
Joel Lautier,2680
Zurab Azmaiparashvili,2679
Etienne Bacrot,2675
Ilia Smirin,2675
Mikhail Gurevich,2672
Sergei Rublevsky,2671
Teimour Radjabov,2670
Alexander Khalifman,2668
Aleksej Aleksandrov,2668
Alexander G Beliavsky,2667
Francisco Vallejo Pons,2666
Viktor Bologan,2665
Konstantin Sakaev,2665
Emil Sutovsky,2661
Krishnan Sasikiran,2659
Shakhriyar Mamedyarov,2657
Alexander Graf,2656
Luke J. McShane,2656
Vadim Zvjaginsev,2654
Rustam Kasimdzhanov,2652
Alexander Onischuk,2652
Loek Van Wely,2651
Alexander Motylev,2649
Giovanni Vescovi,2648
Predrag Nikolic,2648
Sergei Movsesian,2647
Levon Aronian,2645
Johann Hjartarson,2640
Valerij Filippov,2639
Rafael A Vaganian,2639
Laurent Fressinet,2638
Kiril Georgiev,2637
Pavel V. Tregubov,2636
Vladislav Tkachiev,2635
Curt Hansen,2635
Smbat G Lputian,2634
Zhong Zhang,2633
Bartlomiej Macieja,2633
Alexander Moiseenko,2631
Zoltan Almasi,2631
Mikhail Kobalia,2630
Sergey Volkov,2629
Peter Heine Nielsen,2628
Viorel Iordachescu,2627
Zdenko Kozul,2627
Darmen Sadvakasov,2626
Matthew Sadler,2626
Alexander Shabalov,2624
Jeroen Piket,2624
Miguel Illescas Cordoba,2623
Alexander Lastin,2622
Xiangzhi Bu,2621
Gregory S Kaidanov,2621
Yasser Seirawan,2621
Evgeny Vladimirov,2621
Boris Avrukh,2620
Eduardas Rozentalis,2619
John D.M. Nunn,2617
Evgeny Alekseev,2616
Alexei Fedorov,2616
Rustem Dautov,2616
Baadur Jobava,2616
Vladimir Baklan,2615
Igor Miladinovic,2614
Gabriel Sargissian,2614
Ferenc Berkes,2613
Semen I. Dvoirys,2612
Lenier Dominguez,2612
Giorgi Giorgadze,2612
Alexander Goldin,2611
Vladimir Epishin,2610
Julian M. Hodgson,2609
Michal Krasenkow,2609
Jun Xu,2608
Vasilios Kotronias,2607
Evgeniy Najer,2606
