Name,Rating
Magnus Carlsen,2843
Fabiano Caruana,2822
Shakhriyar Mamedyarov,2808
Vladimir Kramnik,2792
Liren Ding,2791
Maxime Vachier-Lagrave,2789
Sergey Karjakin,2782
Wesley So,2778
Anish Giri,2776
Hikaru Nakamura,2769
Alexander Grischuk,2766
Levon Aronian,2764
Viswanathan Anand,2760
Peter Svidler,2760
Yangyi Yu,2754
Teimour Radjabov,2751
Ian Nepomniachtchi,2751
Radoslaw Wojtaszek,2750
Veselin Topalov,2747
Nikita Vitiugov,2740
Dmitry Jakovenko,2735
Yi Wei,2734
Quang Liem Le,2728
David Navara,2727
P. Harikrishna,2727
Chao b Li,2724
Jan-Krzysztof Duda,2724
Xiangzhi Bu,2718
Etienne Bacrot,2714
Evgeny Tomashevsky,2714
Hao Wang,2710
Francisco Vallejo Pons,2709
Rauf Mamedov,2708
Vassily Ivanchuk,2708
Richard Rapport,2707
Santosh Gujrathi Vidit,2707
Vladimir Fedoseev,2706
Yuriy Kryvoruchko,2705
Ivan Cheparinov,2705
Vladislav Artemiev,2704
Maxim Matlakov,2704
Dmitry Andreikin,2702
Pavel Eljanov,2702
Samuel Shankland,2701
Michael Adams,2701
David W L Howell,2701
Arkadij Naiditsch,2697
Zoltan Almasi,2696
Daniil Dubov,2696
Boris Gelfand,2695
Matthew D Sadler,2693
Tamir Nabaty,2692
Vladimir Malakhov,2691
Peter Leko,2691
Ernesto Inarkiev,2686
Ruslan Ponomariov,2686
Yue Wang,2686
Ivan Saric,2685
Gabriel Sargissian,2680
Anton Demchenko,2679
Anton Korobov,2678
Maxim Rodshtein,2678
Hua Ni,2673
Markus Ragger,2672
B. Adhiban,2671
Viktor Laznicka,2671
Liviu-Dieter Nisipeanu,2671
Ray Robson,2670
Ferenc Berkes,2670
Gata Kamsky,2670
Luke J McShane,2669
Bassem Amin,2667
Gawain C B Jones,2667
Loek Van Wely,2667
Evgeniy Najer,2667
Krishnan Sasikiran,2666
Alexander Morozevich,2665
Sergei Rublevsky,2665
Lazaro Bruzon Batista,2664
Baadur Jobava,2663
Yuriy Kuzubov,2663
Sanan Sjugirov,2663
Hrant Melkumyan,2662
Alexander Riazantsev,2662
Jeffery Xiong,2661
Anton Kovalyov,2660
Alexander Motylev,2660
Jorge Cori,2659
Yifan Hou,2658
Rustam Kasimdzhanov,2658
Eltaj Safarli,2657
S.P. Sethuraman,2657
Robin Van Kampen,2657
Dariusz Swiercz,2657
Nigel D Short,2656
Parimarjan Negi,2656
Vladimir Akopian,2655
Martyn Kravtsiv,2655
Gadir Guseinov,2654
Dmitry Gordievsky,2653
