Name,Rating
Garry Kasparov,2813
Viswanathan Anand,2781
Vladimir Kramnik,2760
Alexander Morozevich,2758
Veselin Topalov,2757
Peter Leko,2743
Michael Adams,2740
Peter Svidler,2735
Judit Polgar,2728
Alexei Shirov,2726
Etienne Bacrot,2718
Evgeny Bareev,2715
Ruslan Ponomariov,2710
Vassily Ivanchuk,2705
Alexander Grischuk,2704
Alexey Dreev,2698
Emil Sutovsky,2697
Boris Gelfand,2693
Vladimir Akopian,2692
Liviu-Dieter Nisipeanu,2687
Nigel D. Short,2687
Vadim Milov,2683
Joel Lautier,2682
Anatoly Karpov,2682
Loek Van Wely,2681
Francisco Vallejo Pons,2678
Michal Krasenkow,2676
Predrag Nikolic,2676
Levon Aronian,2675
Ilia Smirin,2673
Zurab Azmaiparashvili,2672
Viktor Bologan,2669
Konstantin Sakaev,2669
Alexander Khalifman,2669
Krishnan Sasikiran,2668
Vladimir Malakhov,2664
Ivan Sokolov,2663
Peter Heine Nielsen,2663
Teimour Radjabov,2663
Alexander G Beliavsky,2660
Shakhriyar Mamedyarov,2660
Aleksej Aleksandrov,2659
Alexander Moiseenko,2653
Alexander Onischuk,2653
Andrei Volokitin,2652
Alexander Motylev,2651
Rustam Kasimdzhanov,2650
Zoltan Almasi,2650
Vadim Zvjaginsev,2650
Sergei Rublevsky,2649
Jiangchuan Ye,2649
Alexander Graf,2646
Lenier Dominguez,2645
Giovanni Vescovi,2645
Mikhail Gurevich,2644
Zdenko Kozul,2640
Laurent Fressinet,2640
Rafael A Vaganian,2640
Lazaro Bruzon,2637
Smbat G Lputian,2634
Curt Hansen,2633
Viorel Iordachescu,2632
Valerij Filippov,2632
Jaan Ehlvest,2631
Darmen Sadvakasov,2631
Yasser Seirawan,2631
Ferenc Berkes,2630
Pavel Eljanov,2629
Pavel V. Tregubov,2629
Luke J. McShane,2629
Sergei Movsesian,2629
Sergey Volkov,2628
Johann Hjartarson,2628
Evgeny Vladimirov,2627
Miguel Illescas Cordoba,2626
Pavel Smirnov,2626
Kiril Georgiev,2625
Evgeniy Najer,2624
Robert Dr. Huebner,2624
Rustem Dautov,2623
Christian Bauer,2622
Mikhail Kobalia,2621
Hikaru Nakamura,2620
David Navara,2620
Alexander Goldin,2620
Alexei Fedorov,2619
Sergei Tiviakov,2617
Evgenij Miroshnichenko,2617
Matthew Sadler,2617
Xiangzhi Bu,2615
Semen I. Dvoirys,2615
Boris Avrukh,2614
Baadur Jobava,2614
Zoltan Gyimesi,2613
Bartlomiej Macieja,2613
Andrei Kharlov,2613
P. Harikrishna,2612
Igor Miladinovic,2611
Andrei Istratescu,2611
Hua Ni,2611
