Name,Rating
Magnus Carlsen,2843
Levon Aronian,2821
Vladimir Kramnik,2795
Teimour Radjabov,2792
Hikaru Nakamura,2786
Sergey Karjakin,2780
Viswanathan Anand,2780
Fabiano Caruana,2772
Vassily Ivanchuk,2771
Alexander Morozevich,2758
Gata Kamsky,2755
Alexander Grischuk,2752
Veselin Topalov,2751
Shakhriyar Mamedyarov,2748
Hao Wang,2748
Peter Svidler,2747
Vugar Gashimov,2737
Boris Gelfand,2736
Ruslan Ponomariov,2735
Leinier Dominguez Perez,2734
Peter Leko,2734
Radoslaw Wojtaszek,2733
Dmitry Jakovenko,2732
Anish Giri,2730
Andrei Volokitin,2724
David Navara,2722
Michael Adams,2720
Evgeny Tomashevsky,2720
Alexei Shirov,2718
Dmitry Andreikin,2718
Lazaro Bruzon Batista,2717
Vladimir Malakhov,2713
Luke J McShane,2713
Alexander Riazantsev,2712
Ivan Cheparinov,2710
Alexander Areshchenko,2710
Baadur Jobava,2710
Zoltan Almasi,2707
Nigel D Short,2707
Judit Polgar,2705
Maxime Vachier-Lagrave,2705
Etienne Bacrot,2705
Anton Korobov,2705
Arkadij Naiditsch,2704
Ian Nepomniachtchi,2704
Quang Liem Le,2703
Vladimir Akopian,2703
Liren Ding,2702
Laurent Fressinet,2702
Francisco Vallejo Pons,2700
Alexander Moiseenko,2700
Sergei Movsesian,2699
Viktor Bologan,2695
Yue Wang,2695
Sergei Rublevsky,2693
Gabriel Sargissian,2692
Nikita Vitiugov,2691
Ivan Sokolov,2690
Rustam Kasimdzhanov,2690
Zahar Efimenko,2689
Loek Van Wely,2688
P. Harikrishna,2688
Emil Sutovsky,2685
Evgeny Alekseev,2683
Ernesto Inarkiev,2683
Pavel Eljanov,2681
Chao b Li,2681
Krishnan Sasikiran,2680
Ferenc Berkes,2679
Yuriy Kryvoruchko,2679
Xiangzhi Bu,2678
Viktor Laznicka,2678
Vadim Zvjaginsev,2678
Wesley So,2677
Alexander Onischuk,2677
Aleksey Dreev,2677
Hua Ni,2675
Sergei Zhigalko,2674
Zoltan Gyimesi,2674
Boris Grachev,2672
Daniel Fridman,2670
Kiril Georgiev,2668
Abhijeet Gupta,2667
Maxim Matlakov,2665
Romain Edouard,2664
Christian Bauer,2664
Csaba Balogh,2664
Evgeniy Najer,2664
Timur Gareev,2663
Vladimir Potkin,2663
Vladislav Tkachiev,2662
Peter Heine Nielsen,2662
Liviu-Dieter Nisipeanu,2661
Tigran Gharamian,2661
Igor Kurnosov,2660
Sergei Tiviakov,2659
Tigran L. Petrosian,2659
Parimarjan Negi,2657
Markus Ragger,2655
Igor Khenkin,2655
