Name,Rating
Garry Kasparov,2838
Vladimir Kramnik,2809
Viswanathan Anand,2757
Michael Adams,2742
Alexander Morozevich,2742
Veselin Topalov,2739
Ruslan Ponomariov,2727
Vassily Ivanchuk,2717
Alexei Shirov,2715
Peter Leko,2713
Boris Gelfand,2708
Evgeny Bareev,2707
Ilia Smirin,2702
Loek Van Wely,2697
Rustam Kasimdzhanov,2695
Anatoly Karpov,2693
Peter Svidler,2688
Alexander Khalifman,2688
Joel Lautier,2687
Alexey Dreev,2683
Vladimir Akopian,2680
Judit (GM) Polgar,2677
Zurab Azmaiparashvili,2676
Jiangchuan Ye,2676
Alexander Grischuk,2671
Nigel D. Short,2663
Rafael A Vaganian,2662
Ivan Sokolov,2659
Jeroen Piket,2659
Emil Sutovsky,2656
Zhong Zhang,2656
Vadim Zvjaginsev,2656
Kiril Georgiev,2655
Alexander Onischuk,2655
Sergei Rublevsky,2655
Jun Xu,2654
Predrag Nikolic,2653
Viktor Bologan,2651
Alexander G Beliavsky,2649
Konstantin Sakaev,2649
Etienne Bacrot,2649
Vladimir Malakhov,2647
Aleksej Aleksandrov,2645
Christopher Lutz,2644
Zoltan Almasi,2644
Yasser Seirawan,2644
Peter Heine Nielsen,2642
Mikhail Gurevich,2641
Alexander Motylev,2639
Andrei Kharlov,2638
Rustem Dautov,2636
Smbat G Lputian,2634
Vladislav Tkachiev,2634
Viktor Korchnoi,2633
Michal Krasenkow,2632
Matthew Sadler,2631
Alexander Goldin,2630
Alexander Lastin,2630
Sergei Shipov,2630
Francisco Vallejo Pons,2629
Robert Dr. Huebner,2628
Pavel V. Tregubov,2626
Valerij Filippov,2625
Sergei Movsesian,2624
Evgeny Pigusov,2623
Mikhail Kobalia,2620
Konstantin Landa,2619
Artur Jussupow,2618
Sergei Tiviakov,2614
Andrei Sokolov,2614
Curt Hansen,2613
Bartlomiej Macieja,2612
Xiaomin Peng,2611
Vladimir Baklan,2609
Liviu-Dieter Nisipeanu,2608
Alexander Rustemov,2607
Zdenko Kozul,2606
Zoltan Gyimesi,2606
Alexander Shabalov,2606
Andrei Istratescu,2605
Alexander Graf,2605
Jan H Timman,2605
Hannes Stefansson,2604
Josif D Dorfman,2602
Ioannis Papaioannou,2601
Igor V. Glek,2601
Boris F Gulko,2601
Joerg Hickl,2601
Vladimir Chuchelov,2600
Toni Najdoski,2600
Vladimir Epishin,2599
Evgeniy Najer,2599
Teimour Radjabov,2599
Karen Asrian,2599
Vereslav S Eingorn,2598
Eduardas Rozentalis,2598
Ulf Andersson,2598
Julian M. Hodgson,2598
Lajos Portisch,2596
Yuri Shulman,2596
