Name,Rating
Magnus Carlsen,2810
Veselin Topalov,2805
Viswanathan Anand,2790
Vladimir Kramnik,2788
Levon Aronian,2781
Boris Gelfand,2761
Vugar Gashimov,2759
Vassily Ivanchuk,2749
Yue Wang,2749
Peter Svidler,2744
Shakhriyar Mamedyarov,2741
Peter Leko,2739
Ruslan Ponomariov,2737
Pavel Eljanov,2736
Alexander Grischuk,2736
Teimour Radjabov,2733
Alexander Morozevich,2732
Maxime Vachier-Lagrave,2730
Dmitry Jakovenko,2730
Alexei Shirov,2723
Sergey Karjakin,2720
Vladimir Malakhov,2716
Hao Wang,2715
Etienne Bacrot,2713
Leinier Dominguez Perez,2712
Zoltan Almasi,2710
David Navara,2708
Hikaru Nakamura,2708
Sergei Movsesian,2708
Evgeny Tomashevsky,2705
Francisco Vallejo Pons,2705
Baadur Jobava,2704
Evgeny Alekseev,2703
Rustam Kasimdzhanov,2702
Alexander Motylev,2697
Sergei Rublevsky,2697
Peter Heine Nielsen,2697
Nigel D Short,2696
Michael Adams,2694
Gata Kamsky,2693
Nikita Vitiugov,2692
Andrei Volokitin,2692
Viktor Bologan,2692
Arkadij Naiditsch,2687
Evgenij Miroshnichenko,2686
Judit Polgar,2682
Liviu-Dieter Nisipeanu,2681
Gabriel Sargissian,2680
Vladimir Akopian,2678
Alexander Moiseenko,2677
Fabiano Caruana,2675
Xiangzhi Bu,2673
Kiril Georgiev,2672
P. Harikrishna,2672
Laurent Fressinet,2670
Alexander Areshchenko,2670
Alexander Onischuk,2670
Sergei Zhigalko,2668
Ilia Smirin,2668
Igor Kurnosov,2668
Evgeniy Najer,2665
Sergei Tiviakov,2662
Alexander Riazantsev,2661
Giovanni Vescovi,2660
Ivan Cheparinov,2660
Ferenc Berkes,2659
Alexander Lastin,2659
Georg Meier,2658
Ian Nepomniachtchi,2658
Alexander G Beliavsky,2657
Zahar Efimenko,2657
Hua Ni,2657
Jan Smeets,2657
Emil Sutovsky,2657
Michael Roiz,2657
Boris Avrukh,2656
Wesley So,2656
Michal Krasenkow,2656
Daniel Fridman,2654
Surya Shekhar Ganguly,2654
Vladimir Baklan,2654
Boris Grachev,2653
Krishnan Sasikiran,2653
Viktor Laznicka,2652
Artyom Timofeev,2652
Denis Khismatullin,2651
Alexey Dreev,2650
Ivan Sokolov,2649
Ernesto Inarkiev,2649
Yasser Seirawan,2649
Anton Korobov,2648
Evgeny Postny,2648
Quang Liem Le,2647
Arman Pashikian,2647
Konstantin Landa,2645
Vadim Milov,2644
Tomi Nyback,2643
Evgeny Bareev,2643
Murtas Kazhgaleyev,2643
Bartosz Socko,2643
