Name,Rating
Magnus Carlsen,2851
Vladimir Kramnik,2801
Fabiano Caruana,2795
Anish Giri,2790
Maxime Vachier-Lagrave,2788
Hikaru Nakamura,2787
Levon Aronian,2784
Sergey Karjakin,2779
Liren Ding,2777
Wesley So,2773
Viswanathan Anand,2770
Pavel Eljanov,2765
P. Harikrishna,2763
Peter Svidler,2762
Chao b Li,2755
Veselin Topalov,2754
Alexander Grischuk,2752
Shakhriyar Mamedyarov,2750
Boris Gelfand,2740
Yangyi Yu,2738
Dmitry Andreikin,2736
Hao Wang,2732
Leinier Dominguez Perez,2732
Dmitry Jakovenko,2731
Michael Adams,2728
David Navara,2726
Teimour Radjabov,2726
Nikita Vitiugov,2725
Evgeny Tomashevsky,2722
Xiangzhi Bu,2719
Yue Wang,2718
Richard Rapport,2717
Radoslaw Wojtaszek,2716
Ruslan Ponomariov,2712
Vassily Ivanchuk,2710
Quang Liem Le,2709
Peter Leko,2705
Ian Nepomniachtchi,2703
Yi Wei,2700
Etienne Bacrot,2698
Markus Ragger,2697
Anton Korobov,2695
Ivan Cheparinov,2695
Vladimir Malakhov,2695
Rustam Kasimdzhanov,2694
Maxim Matlakov,2693
Gabriel Sargissian,2693
Laurent Fressinet,2692
Yuriy Kryvoruchko,2692
Sergei Rublevsky,2692
Francisco Vallejo Pons,2691
Jon Ludvig Hammer,2689
Alexei Shirov,2686
Julio E Granda Zuniga,2685
Alexander Morozevich,2683
Evgeniy Najer,2682
Zoltan Almasi,2682
Hua Ni,2681
Vladimir Fedoseev,2680
Maxim Rodshtein,2680
Ernesto Inarkiev,2679
Lazaro Bruzon Batista,2679
Gata Kamsky,2678
David W L Howell,2678
Evgeny Bareev,2675
Sanan Sjugirov,2674
Alexander Areshchenko,2674
Viktor Laznicka,2673
Evgeny Postny,2673
Baadur Jobava,2672
Vadim Zvjaginsev,2672
Nigel D Short,2671
Matthew D Sadler,2670
Vladislav Artemiev,2669
Luke J McShane,2669
Igor Lysyj,2668
Alexander Moiseenko,2667
Liviu-Dieter Nisipeanu,2667
Eltaj Safarli,2666
Ilia Smirin,2665
Zahar Efimenko,2665
Alexander Onischuk,2664
Yifan Hou,2663
Jan-Krzysztof Duda,2663
B. Adhiban,2663
Ray Robson,2663
Igor Kovalenko,2662
Aleksey Dreev,2662
Arkadij Naiditsch,2660
Parimarjan Negi,2660
Vladislav Tkachiev,2660
Georg Meier,2659
Sergei Movsesian,2659
Ivan Bukavshin,2658
S.P. Sethuraman,2658
Kacper Piorun,2657
Samuel L Shankland,2656
Vladimir Akopian,2656
Dariusz Swiercz,2655
Bassem Amin,2655
