Name,Rating
Garry Kasparov,2849
Viswanathan Anand,2774
Vladimir Kramnik,2772
Michael Adams,2754
Peter Leko,2748
Alexei Shirov,2746
Alexander Morozevich,2734
Vassily Ivanchuk,2716
Veselin Topalov,2707
Michal Krasenkow,2702
Anatoly Karpov,2699
Peter Svidler,2695
Evgeny Bareev,2694
Rustam Kasimdzhanov,2690
Nigel D. Short,2687
Boris Gelfand,2683
Jiangchuan Ye,2682
Alexey Dreev,2681
Zurab Azmaiparashvili,2678
Kiril Georgiev,2674
Ilia Smirin,2674
Mikhail Gurevich,2673
Vladimir Akopian,2671
Zoltan Almasi,2668
Sergei Movsesian,2666
Jun Xu,2665
Vladislav Tkachiev,2659
Alexander Khalifman,2658
Predrag Nikolic,2657
Judit (GM) Polgar,2656
Xiaomin Peng,2655
Sergei Rublevsky,2653
Viktor Bologan,2651
Joel Lautier,2648
Alexander Onischuk,2647
Yasser Seirawan,2647
Alexander Nenashev,2645
Gilberto Milos,2644
Loek Van Wely,2643
Boris F Gulko,2642
Ulf Andersson,2641
Jeroen Piket,2640
Sergei Shipov,2640
Alexei Fedorov,2639
Jan H Timman,2639
Vadim Zvjaginsev,2635
Alexander Lastin,2633
Julian M. Hodgson,2633
Igor Khenkin,2633
Viktor Korchnoi,2632
Alexander G Beliavsky,2629
Jaan Ehlvest,2628
Matthew Sadler,2628
Andrei Kharlov,2627
Rafael A Vaganian,2627
Vadim Milov,2626
Boris Avrukh,2625
Lev Psakhis,2624
Ruslan Ponomariov,2624
Evgeny Vladimirov,2621
Konstantin Sakaev,2620
Curt Hansen,2620
Gregory S Kaidanov,2619
Oleg Korneev,2619
Zdenko Kozul,2616
Artashes Minasian,2614
Sergey Smagin,2613
Etienne Bacrot,2613
Jonathan S. Speelman,2612
Vladimir Baklan,2611
Ivan Sokolov,2611
Pavel V. Tregubov,2610
Smbat G Lputian,2610
Artur Jussupow,2610
Konstantin Landa,2610
Emil Sutovsky,2609
Lubomir Ftacnik,2608
Magaram Magomedov,2608
Ivan Morovic Fernandez,2608
Zhong Zhang,2607
Sergei Tiviakov,2606
Robert Dr. Huebner,2606
Vladimir Malakhov,2605
Zbynek Hracek,2604
Rustem Dautov,2603
Wenjin Wu,2602
Oleg M Romanishin,2602
Alexander Grischuk,2601
Valerij Filippov,2601
Igor A Novikov,2600
Sergey Dolmatov,2600
Josif D Dorfman,2600
Alexander Shabalov,2599
Giorgi Giorgadze,2599
Alexey Kuzmin,2598
Aleksej Aleksandrov,2597
Christopher Lutz,2595
Krishnan Sasikiran,2594
Viorel Iordachescu,2594
Eduardas Rozentalis,2593
