Name,Rating
Veselin Topalov,2813
Viswanathan Anand,2788
Levon Aronian,2773
Magnus Carlsen,2772
Vladimir Kramnik,2772
Peter Leko,2762
Teimour Radjabov,2757
Vassily Ivanchuk,2756
Boris Gelfand,2756
Alexander Morozevich,2750
Dmitry Jakovenko,2742
Peter Svidler,2741
Ruslan Ponomariov,2741
Vugar Gashimov,2740
Yue Wang,2736
Hikaru Nakamura,2735
Alexander Grischuk,2733
Alexei Shirov,2730
Evgeny Alekseev,2725
Sergey Karjakin,2722
Shakhriyar Mamedyarov,2721
Leinier Dominguez Perez,2719
Maxime Vachier-Lagrave,2718
Pavel Eljanov,2717
Vladimir Malakhov,2715
Sergei Movsesian,2711
Alexander Motylev,2710
Etienne Bacrot,2709
Nigel D Short,2706
Sergei Rublevsky,2703
Rustam Kasimdzhanov,2702
Xiangzhi Bu,2702
Alexander Onischuk,2699
Vladimir Akopian,2698
Baadur Jobava,2696
Francisco Vallejo Pons,2696
Alexander Moiseenko,2694
Gata Kamsky,2692
David Navara,2692
Hua Ni,2692
Evgenij Miroshnichenko,2690
Hao Wang,2690
Viktor Bologan,2688
Evgeny Tomashevsky,2688
Peter Heine Nielsen,2687
Judit Polgar,2687
Arkadij Naiditsch,2685
Zoltan Almasi,2685
Boris Grachev,2684
Michael Adams,2682
Evgeniy Najer,2681
Andrei Volokitin,2681
Nikita Vitiugov,2681
Gabriel Sargissian,2678
Emil Sutovsky,2676
P. Harikrishna,2673
Sergei Tiviakov,2670
Vladislav Tkachiev,2669
Igor Kurnosov,2669
Boris Avrukh,2668
Artyom Timofeev,2668
Ivan Cheparinov,2667
Alexander Areshchenko,2667
Gadir Guseinov,2667
Georg Meier,2664
Ernesto Inarkiev,2664
Liviu-Dieter Nisipeanu,2664
Kiril Georgiev,2663
Ferenc Berkes,2663
Arman Pashikian,2663
Fabiano Caruana,2662
Daniel Fridman,2661
Krishnan Sasikiran,2661
Alexey Dreev,2659
Dmitry Andreikin,2659
Vadim Milov,2659
Laurent Fressinet,2658
Michael Roiz,2658
Ivan Sokolov,2657
Alexander G Beliavsky,2656
Konstantin Landa,2655
Borki Predojevic,2654
Zahar Efimenko,2654
Evgeny Postny,2651
Michal Krasenkow,2651
Loek Van Wely,2650
Pavel V. Tregubov,2649
Ilia Smirin,2648
Mikhail Kobalia,2648
Alexander Lastin,2648
Sergei Zhigalko,2646
Vladimir Baklan,2646
Alexander Riazantsev,2646
Yasser Seirawan,2646
Alexandr Fier,2644
Julio E Granda Zuniga,2644
Wesley So,2644
Sergey A. Fedorchuk,2643
Farrukh Amonatov,2643
Murtas Kazhgaleyev,2643
