Name,Rating
Magnus Carlsen,2870
Fabiano Caruana,2822
Liren Ding,2801
Maxime Vachier-Lagrave,2777
Anish Giri,2776
Ian Nepomniachtchi,2773
Levon Aronian,2772
Shakhriyar Mamedyarov,2772
Teimour Radjabov,2767
Alexander Grischuk,2764
Leinier Dominguez Perez,2762
Wesley So,2760
Viswanathan Anand,2757
Sergey Karjakin,2754
Yangyi Yu,2753
Vladimir Kramnik,2753
Hao Wang,2752
Richard Rapport,2752
Nikita Vitiugov,2751
Jan-Krzysztof Duda,2748
Hikaru Nakamura,2741
Veselin Topalov,2736
Dmitry Andreikin,2733
Pentala Harikrishna,2731
Vladislav Artemiev,2731
Radoslaw Wojtaszek,2728
Yi Wei,2724
Santosh Gujrathi Vidit,2722
Alireza Firouzja,2720
Peter Svidler,2719
Kirill Alekseenko,2715
Quang Liem Le,2713
Jeffery Xiong,2712
Evgeny Tomashevsky,2712
Maxim Matlakov,2710
Xiangzhi Bu,2705
David Navara,2703
David W L Howell,2701
Francisco Vallejo Pons,2694
Michael Adams,2692
Matthew D Sadler,2692
Dmitry Jakovenko,2691
Zoltan Almasi,2687
Chao b Li,2687
David Anton Guijarro,2686
Bassem Amin,2685
Gabriel Sargissian,2685
Igors Rausis,2685
Gata Kamsky,2684
Boris Gelfand,2684
Parham Maghsoodloo,2684
Yuriy Kryvoruchko,2683
Nils Grandelius,2681
Ivan Cheparinov,2679
Sam Shankland,2679
Vassily Ivanchuk,2679
Yue Wang,2677
Daniil Dubov,2676
Alexandr Predke,2676
Luke J McShane,2675
Alexander Areshchenko,2675
A.R. Saleh Salem,2675
Vladislav Kovalev,2674
Ray Robson,2673
Vladimir Fedoseev,2672
Hua Ni,2672
Aleksey Dreev,2671
Anton Korobov,2670
Etienne Bacrot,2669
Markus Ragger,2669
Viktor Laznicka,2667
Peter Leko,2666
Alexei Shirov,2666
Ernesto Inarkiev,2665
Vladimir Malakhov,2665
Alexey Sarana,2664
Gawain C B Jones,2663
Evgeniy Najer,2661
Hrant Melkumyan,2661
Krishnan Sasikiran,2660
Rustam Kasimdzhanov,2660
Illya Nyzhnyk,2660
Gadir Guseinov,2660
Dariusz Swiercz,2659
Yifan Hou,2659
Alexander Morozevich,2659
Constantin Lupulescu,2657
Grigoriy Oparin,2657
Samuel Sevian,2657
Sanan Sjugirov,2657
Maxime Lagarde,2657
Liviu-Dieter Nisipeanu,2656
Nijat Abasov,2655
Pavel Eljanov,2655
Anton Demchenko,2654
B. Adhiban,2654
Maxim Rodshtein,2653
Yuriy Kuzubov,2652
Jorge Cori,2651
Sergei Rublevsky,2651
