Name,Rating
Magnus Carlsen,2827
Maxime Vachier-Lagrave,2804
Vladimir Kramnik,2803
Levon Aronian,2802
Fabiano Caruana,2799
Shakhriyar Mamedyarov,2797
Viswanathan Anand,2794
Wesley So,2792
Alexander Grischuk,2788
Hikaru Nakamura,2781
Sergey Karjakin,2780
Anish Giri,2777
Liren Ding,2771
Peter Svidler,2756
Yangyi Yu,2750
Veselin Topalov,2749
Yi Wei,2748
Chao b Li,2745
Teimour Radjabov,2742
P. Harikrishna,2741
Ian Nepomniachtchi,2741
Radoslaw Wojtaszek,2739
Leinier Dominguez Perez,2739
Quang Liem Le,2739
Michael Adams,2738
Boris Gelfand,2737
Pavel Eljanov,2734
Vladimir Fedoseev,2731
Etienne Bacrot,2728
Nikita Vitiugov,2728
Maxim Matlakov,2728
Vassily Ivanchuk,2727
David Navara,2720
Francisco Vallejo Pons,2717
Xiangzhi Bu,2714
Dmitry Jakovenko,2710
Evgeny Tomashevsky,2710
Dmitry Andreikin,2708
Zoltan Almasi,2707
Baadur Jobava,2702
Santosh Gujrathi Vidit,2702
Arkadij Naiditsch,2702
David W L Howell,2701
Hao Wang,2701
Bassem Amin,2699
Yue Wang,2699
Nigel D Short,2698
Jan-Krzysztof Duda,2698
Ivan Cheparinov,2695
Maxim Rodshtein,2695
Ruslan Ponomariov,2694
Evgeniy Najer,2694
Ernesto Inarkiev,2694
Vladislav Artemiev,2692
Yuriy Kryvoruchko,2692
Vladimir Malakhov,2691
Yuriy Kuzubov,2688
Matthew D Sadler,2687
Sergei Rublevsky,2683
Emil Sutovsky,2683
Alexander Onischuk,2682
Peter Leko,2679
Rauf Mamedov,2678
Krishnan Sasikiran,2676
Gata Kamsky,2676
Alexander Morozevich,2676
Rustam Kasimdzhanov,2676
Richard Rapport,2675
Liviu-Dieter Nisipeanu,2674
Alexander Moiseenko,2674
Hua Ni,2674
Sergei Movsesian,2671
Martyn Kravtsiv,2670
Yifan Hou,2670
B. Adhiban,2670
Aleksandr Rakhmanov,2669
Gawain C B Jones,2668
Alexander Motylev,2668
Vladimir Akopian,2667
Evgeny Bareev,2666
Daniil Dubov,2666
Alexander Riazantsev,2666
Eduardo Iturrizaga Bonelli,2665
Surya Shekhar Ganguly,2665
Ivan Saric,2662
Samuel L Shankland,2662
Varuzhan Akobian,2662
Ferenc Berkes,2661
Tamir Nabaty,2661
Loek Van Wely,2661
Markus Ragger,2659
Alexander Ipatov,2659
Laurent Fressinet,2657
David Anton Guijarro,2656
Parimarjan Negi,2656
Viktor Laznicka,2654
Boris Grachev,2654
Nils Grandelius,2653
Julio E Granda Zuniga,2653
Anton Korobov,2652
