Name,Rating
Magnus Carlsen,2851
Fabiano Caruana,2804
Vladimir Kramnik,2801
Anish Giri,2790
Maxime Vachier-Lagrave,2788
Hikaru Nakamura,2787
Levon Aronian,2784
Sergey Karjakin,2779
Liren Ding,2778
Wesley So,2775
Viswanathan Anand,2770
Pavel Eljanov,2765
P. Harikrishna,2763
Peter Svidler,2762
Chao b Li,2756
Veselin Topalov,2754
Alexander Grischuk,2752
Shakhriyar Mamedyarov,2748
Boris Gelfand,2740
Yangyi Yu,2737
Dmitry Andreikin,2736
David Navara,2735
Hao Wang,2734
Leinier Dominguez Perez,2732
Richard Rapport,2731
Dmitry Jakovenko,2731
Yue Wang,2728
Michael Adams,2727
Teimour Radjabov,2726
Xiangzhi Bu,2723
Radoslaw Wojtaszek,2722
Evgeny Tomashevsky,2722
Nikita Vitiugov,2721
Quang Liem Le,2718
Ruslan Ponomariov,2715
Vassily Ivanchuk,2710
Peter Leko,2705
Rustam Kasimdzhanov,2703
Vladimir Malakhov,2703
Ian Nepomniachtchi,2703
Etienne Bacrot,2702
Francisco Vallejo Pons,2700
Markus Ragger,2696
Yi Wei,2694
Maxim Matlakov,2693
Laurent Fressinet,2692
Sergei Rublevsky,2692
Yuriy Kryvoruchko,2691
Gabriel Sargissian,2689
Maxim Rodshtein,2689
Jon Ludvig Hammer,2689
Julio E Granda Zuniga,2686
Ernesto Inarkiev,2686
Ivan Cheparinov,2685
Vladimir Fedoseev,2685
Alexei Shirov,2685
Alexander Morozevich,2683
Hua Ni,2682
Zoltan Almasi,2682
Kacper Piorun,2681
Lazaro Bruzon Batista,2681
Evgeniy Najer,2681
Vladimir Akopian,2675
Evgeny Bareev,2675
Ray Robson,2674
Anton Korobov,2674
Sanan Sjugirov,2674
Vadim Zvjaginsev,2672
David W L Howell,2671
Luke J McShane,2671
Gata Kamsky,2670
Matthew D Sadler,2670
Liviu-Dieter Nisipeanu,2669
Ilia Smirin,2669
Vladislav Artemiev,2669
Alexander Onischuk,2668
Viktor Laznicka,2668
Igor Lysyj,2668
Alexander Areshchenko,2667
Jan-Krzysztof Duda,2666
B. Adhiban,2665
Eltaj Safarli,2664
Alexander Moiseenko,2663
Arkadij Naiditsch,2663
Yifan Hou,2663
Evgeny Postny,2662
Aleksey Dreev,2662
Baadur Jobava,2661
Sergei Movsesian,2660
Alexander Motylev,2660
Parimarjan Negi,2660
Vladislav Tkachiev,2660
Santosh Gujrathi Vidit,2658
Loek Van Wely,2658
Ivan Bukavshin,2658
Gawain C B Jones,2657
Dariusz Swiercz,2656
Georg Meier,2656
Zahar Efimenko,2656
Rauf Mamedov,2655
