Name,Rating
Magnus Carlsen,2848
Levon Aronian,2815
Vladimir Kramnik,2795
Teimour Radjabov,2793
Fabiano Caruana,2782
Viswanathan Anand,2775
Sergey Karjakin,2775
Veselin Topalov,2771
Vassily Ivanchuk,2766
Alexander Grischuk,2764
Shakhriyar Mamedyarov,2764
Gata Kamsky,2762
Hikaru Nakamura,2760
Boris Gelfand,2751
Alexander Morozevich,2748
Peter Svidler,2747
Dmitry Jakovenko,2741
Vugar Gashimov,2737
Hao Wang,2737
Leinier Dominguez Perez,2734
Radoslaw Wojtaszek,2734
Ruslan Ponomariov,2732
Peter Leko,2732
Evgeny Tomashevsky,2725
Dmitry Andreikin,2723
Andrei Volokitin,2722
Anish Giri,2720
Alexander Areshchenko,2720
Luke J McShane,2713
Baadur Jobava,2711
Maxime Vachier-Lagrave,2711
Alexander Moiseenko,2710
Michael Adams,2710
David Navara,2710
Ivan Cheparinov,2709
Vladimir Malakhov,2709
Alexei Shirov,2708
Arkadij Naiditsch,2708
Ian Nepomniachtchi,2707
Quang Liem Le,2705
Judit Polgar,2705
Alexander Riazantsev,2705
Vladimir Akopian,2704
Etienne Bacrot,2703
Liren Ding,2702
Anton Korobov,2702
Laurent Fressinet,2700
P. Harikrishna,2698
Zahar Efimenko,2696
Rustam Kasimdzhanov,2696
Yue Wang,2696
Nikita Vitiugov,2694
Francisco Vallejo Pons,2694
Ferenc Berkes,2693
Ernesto Inarkiev,2693
Lazaro Bruzon Batista,2692
Nigel D Short,2692
Evgeny Alekseev,2691
Zoltan Almasi,2689
Boris Grachev,2688
Sergei Movsesian,2688
Sergei Rublevsky,2688
Pavel Eljanov,2687
Romain Edouard,2686
Emil Sutovsky,2684
Wesley So,2682
Xiangzhi Bu,2682
Sergei Zhigalko,2682
Viktor Bologan,2681
Yangyi Yu,2681
Loek Van Wely,2678
Liviu-Dieter Nisipeanu,2677
Alexander Motylev,2677
Krishnan Sasikiran,2676
Zoltan Gyimesi,2674
Viktor Laznicka,2674
Yuriy Kryvoruchko,2671
Chao b Li,2670
Daniel Fridman,2667
Ivan Sokolov,2667
Gabriel Sargissian,2666
Vladimir Potkin,2665
Maxim Matlakov,2663
Sergei Tiviakov,2663
Timur Gareev,2663
Abhijeet Gupta,2662
Sergey A. Fedorchuk,2661
Tigran Gharamian,2661
Hua Ni,2660
Alexander Onischuk,2660
Kiril Georgiev,2660
Igor Khenkin,2659
Vadim Zvjaginsev,2658
Peter Heine Nielsen,2656
Markus Ragger,2655
Aleksey Dreev,2654
Andrei Istratescu,2654
Ilia Smirin,2652
Anton Filippov,2652
Mikhail Kobalia,2652
