Name,Rating
Magnus Carlsen,2872
Levon Aronian,2812
Hikaru Nakamura,2789
Vladimir Kramnik,2787
Veselin Topalov,2785
Fabiano Caruana,2782
Alexander Grischuk,2777
Boris Gelfand,2777
Viswanathan Anand,2773
Sergey Karjakin,2759
Peter Svidler,2758
Shakhriyar Mamedyarov,2757
Michael Adams,2754
Leinier Dominguez Perez,2754
Maxime Vachier-Lagrave,2745
Vassily Ivanchuk,2739
Etienne Bacrot,2738
Nikita Vitiugov,2737
Anish Giri,2734
Hao Wang,2734
Pavel Eljanov,2733
Ian Nepomniachtchi,2732
Peter Leko,2730
Dmitry Jakovenko,2727
Anton Korobov,2723
Alexander Morozevich,2722
Ruslan Ponomariov,2721
Wesley So,2719
Arkadij Naiditsch,2718
Yue Wang,2717
Liren Ding,2717
Vladimir Malakhov,2717
Evgeny Tomashevsky,2715
Teimour Radjabov,2713
Alexei Shirov,2711
Radoslaw Wojtaszek,2711
Baadur Jobava,2710
Alexander Moiseenko,2710
Gata Kamsky,2709
Laurent Fressinet,2709
Dmitry Andreikin,2709
Zoltan Almasi,2708
Francisco Vallejo Pons,2707
Alexander Areshchenko,2706
P. Harikrishna,2706
Sergei Rublevsky,2706
Yuriy Kryvoruchko,2704
Quang Liem Le,2703
David Navara,2702
Maxim Matlakov,2700
Xiangzhi Bu,2699
Rustam Kasimdzhanov,2698
Evgeny Alekseev,2698
Ernesto Inarkiev,2698
Judit Polgar,2693
Richard Rapport,2691
Liviu-Dieter Nisipeanu,2691
Alexander Riazantsev,2689
Luke J McShane,2684
Nigel D Short,2683
Maxim Rodshtein,2682
Vladimir Akopian,2682
Sergei Zhigalko,2682
Viktor Laznicka,2681
Chao b Li,2680
Ferenc Berkes,2680
Julio E Granda Zuniga,2680
Alexander Onischuk,2679
Andrei Volokitin,2679
Yangyi Yu,2677
Sergei Movsesian,2677
Andrei Istratescu,2677
Lazaro Bruzon Batista,2676
Krishnan Sasikiran,2676
Denis Khismatullin,2674
Aleksey Dreev,2673
Loek Van Wely,2672
Ivan Cheparinov,2672
Gabriel Sargissian,2671
Boris Grachev,2668
Igor Lysyj,2666
Bassem Amin,2665
Emil Sutovsky,2663
Viktor Bologan,2661
Rauf Mamedov,2659
Hua Ni,2658
Romain Edouard,2658
Bartosz Socko,2657
Luka Lenic,2656
Markus Ragger,2656
Viktor Erdos,2656
Mikheil Mchedlishvili,2655
Zahar Efimenko,2655
Evgeny Romanov,2654
Alexander Motylev,2654
Tigran L. Petrosian,2654
Gawain C B Jones,2654
Kiril Georgiev,2653
Ildar Khairullin,2653
Vadim Zvjaginsev,2653
