Name,Rating
Garry Kasparov,2827
Vladimir Kramnik,2802
Viswanathan Anand,2794
Michael Adams,2750
Alexander Morozevich,2749
Peter Leko,2731
Vassily Ivanchuk,2731
Alexei Shirov,2723
Boris Gelfand,2712
Evgeny Bareev,2709
Veselin Topalov,2707
Peter Svidler,2695
Anatoly Karpov,2693
Rustam Kasimdzhanov,2693
Ilia Smirin,2691
Alexander Khalifman,2690
Mikhail Gurevich,2688
Alexey Dreev,2685
Judit (GM) Polgar,2679
Viktor Bologan,2676
Kiril Georgiev,2676
Nigel D. Short,2676
Ruslan Ponomariov,2673
Vladislav Tkachiev,2672
Jiangchuan Ye,2671
Loek Van Wely,2670
Zurab Azmaiparashvili,2670
Alexander Grischuk,2668
Sergei Movsesian,2661
Ivan Sokolov,2659
Joel Lautier,2658
Alexander Onischuk,2658
Sergei Rublevsky,2657
Michal Krasenkow,2655
Jun Xu,2655
Vladimir Akopian,2654
Predrag Nikolic,2652
Alexander Graf,2649
Xiaomin Peng,2648
Artur Jussupow,2645
Viktor Korchnoi,2643
Rafael A Vaganian,2641
Zoltan Almasi,2640
Ulf Andersson,2640
Yasser Seirawan,2640
Sergei Shipov,2640
Andrei Kharlov,2639
Alexander G Beliavsky,2638
Konstantin Sakaev,2637
Alexandru Crisan,2635
Matthew Sadler,2633
Zhong Zhang,2632
Valerij Filippov,2632
Rustem Dautov,2631
Jaan Ehlvest,2630
Jeroen Piket,2628
Pavel V. Tregubov,2628
Etienne Bacrot,2627
Vadim Zvjaginsev,2627
Alexander Lastin,2627
Alexander Rustemov,2625
Vladimir Malakhov,2623
Jan H Timman,2620
Curt Hansen,2619
Lubomir Ftacnik,2618
Robert Dr. Huebner,2616
Christopher Lutz,2614
Vladimir Baklan,2613
Sergey Smagin,2613
Christian Bauer,2612
Evgeny Vladimirov,2612
Krishnan Sasikiran,2611
Aleksej Aleksandrov,2610
Konstantin Landa,2610
Igor Khenkin,2609
Bartlomiej Macieja,2608
Magaram Magomedov,2608
Gilberto Milos,2608
Smbat G Lputian,2607
Boris F Gulko,2606
Mladen Palac,2605
Vadim Milov,2605
Vladimir B Tukmakov,2604
Emil Sutovsky,2604
Sergei Tiviakov,2603
Zbynek Hracek,2603
Josif D Dorfman,2602
Alexander Motylev,2601
Mihail Marin,2601
Gregory S Kaidanov,2601
Evgeniy Najer,2600
Boris Avrukh,2600
Toni Najdoski,2600
Zurab Sturua,2600
Alexander Goldin,2599
Eduardas Rozentalis,2597
Liviu-Dieter Nisipeanu,2596
Igor A Novikov,2596
Zdenko Kozul,2595
Alexander Shabalov,2595
