Name,Rating
Magnus Carlsen,2863
Fabiano Caruana,2802
Hikaru Nakamura,2798
Veselin Topalov,2798
Alexander Grischuk,2794
Viswanathan Anand,2791
Anish Giri,2790
Wesley So,2788
Vladimir Kramnik,2783
Levon Aronian,2770
Maxime Vachier-Lagrave,2762
Sergey Karjakin,2757
Shakhriyar Mamedyarov,2754
Liren Ding,2751
Boris Gelfand,2747
Michael Adams,2746
Evgeny Tomashevsky,2745
David Navara,2744
Dmitry Jakovenko,2744
Radoslaw Wojtaszek,2738
Teimour Radjabov,2738
Nikita Vitiugov,2736
Peter Svidler,2734
Pavel Eljanov,2733
P. Harikrishna,2731
Vassily Ivanchuk,2731
Chao b Li,2730
Leinier Dominguez Perez,2729
Yue Wang,2726
Yangyi Yu,2724
Dmitry Andreikin,2723
Arkadij Naiditsch,2720
Ian Nepomniachtchi,2716
Ruslan Ponomariov,2714
Peter Leko,2713
Hao Wang,2713
Laurent Fressinet,2712
Rustam Kasimdzhanov,2712
Alexander Morozevich,2711
Richard Rapport,2710
Anton Korobov,2707
Etienne Bacrot,2706
Vladimir Malakhov,2706
Hua Ni,2704
Yi Wei,2703
Maxim Matlakov,2699
Baadur Jobava,2699
Zoltan Almasi,2698
Sergei Rublevsky,2698
Alexander Moiseenko,2697
Francisco Vallejo Pons,2696
Quang Liem Le,2693
Alexei Shirov,2691
Lazaro Bruzon Batista,2691
Igor Lysyj,2691
Ernesto Inarkiev,2690
David W L Howell,2687
Yuriy Kryvoruchko,2686
Yifan Hou,2686
Luke J McShane,2685
Xiangzhi Bu,2681
Ivan Cheparinov,2680
Gata Kamsky,2680
Nigel D Short,2678
Sanan Sjugirov,2677
Judit Polgar,2675
Gabriel Sargissian,2674
Vladimir Fedoseev,2674
Boris Grachev,2671
Alexander Riazantsev,2671
Vladislav Artemiev,2671
Maxim Rodshtein,2667
Sergei Movsesian,2665
Igor Kovalenko,2665
Alexander Onischuk,2665
Markus Ragger,2664
Parimarjan Negi,2664
Evgeniy Najer,2663
Loek Van Wely,2663
Viktor Laznicka,2662
Ngoc Truong Son Nguyen,2662
Sergei Tiviakov,2662
Ferenc Berkes,2661
Samuel L Shankland,2661
Andrei Volokitin,2660
Tigran L. Petrosian,2660
Denis Khismatullin,2658
Yuriy Kuzubov,2658
Matthew D Sadler,2658
Vadim Zvjaginsev,2658
Sergei Zhigalko,2657
Vladimir Akopian,2656
Zahar Efimenko,2656
Ray Robson,2656
Peter Heine Nielsen,2655
Evgeny Alekseev,2654
Andrey Vovk,2654
Krishnan Sasikiran,2654
Robert Kempinski,2653
Alexander Motylev,2653
