Name,Rating
Magnus Carlsen,2826
Levon Aronian,2801
Maxime Vachier-Lagrave,2794
Fabiano Caruana,2794
Vladimir Kramnik,2794
Shakhriyar Mamedyarov,2791
Wesley So,2788
Alexander Grischuk,2785
Viswanathan Anand,2783
Hikaru Nakamura,2774
Liren Ding,2772
Sergey Karjakin,2765
Anish Giri,2762
Peter Svidler,2760
Veselin Topalov,2749
Yangyi Yu,2743
Teimour Radjabov,2741
Yi Wei,2740
Chao b Li,2739
Leinier Dominguez Perez,2739
Quang Liem Le,2737
Boris Gelfand,2737
Radoslaw Wojtaszek,2737
Vladimir Fedoseev,2733
Ian Nepomniachtchi,2733
P. Harikrishna,2733
Vassily Ivanchuk,2732
Xiangzhi Bu,2730
Maxim Matlakov,2730
Nikita Vitiugov,2728
Michael Adams,2727
David Navara,2726
Etienne Bacrot,2723
Pavel Eljanov,2720
Francisco Vallejo Pons,2714
Santosh Gujrathi Vidit,2713
Dmitry Jakovenko,2710
Zoltan Almasi,2707
Hao Wang,2706
Jan-Krzysztof Duda,2706
Baadur Jobava,2705
Dmitry Andreikin,2705
Evgeny Tomashevsky,2702
Arkadij Naiditsch,2702
Evgeniy Najer,2699
Maxim Rodshtein,2699
Bassem Amin,2698
David W L Howell,2698
Nigel D Short,2698
Ivan Cheparinov,2697
Vladislav Artemiev,2696
Ernesto Inarkiev,2693
Yuriy Kryvoruchko,2692
Vladimir Malakhov,2691
Yuriy Kuzubov,2690
Yue Wang,2689
Ruslan Ponomariov,2687
Matthew D Sadler,2687
Richard Rapport,2686
Sergei Rublevsky,2683
Emil Sutovsky,2683
Alexander Onischuk,2681
Peter Leko,2679
Yifan Hou,2678
Rauf Mamedov,2678
Daniil Dubov,2677
Krishnan Sasikiran,2677
Martyn Kravtsiv,2677
Gata Kamsky,2676
Rustam Kasimdzhanov,2676
Alexander Motylev,2675
Alexander Moiseenko,2674
Hua Ni,2674
Liviu-Dieter Nisipeanu,2672
B. Adhiban,2671
Sergei Movsesian,2671
Vladimir Akopian,2667
Alexander Riazantsev,2666
Alexander Morozevich,2665
Eduardo Iturrizaga Bonelli,2665
Anton Kovalyov,2663
Loek Van Wely,2663
Gawain C B Jones,2662
Ivan Saric,2662
Samuel Shankland,2662
Ferenc Berkes,2661
Tamir Nabaty,2661
Lazaro Bruzon Batista,2660
Alexander Ipatov,2659
Markus Ragger,2659
Surya Shekhar Ganguly,2657
Gabriel Sargissian,2657
Jorge Cori,2657
Varuzhan Akobian,2657
Laurent Fressinet,2657
Parimarjan Negi,2656
Georg Meier,2655
Aleksandr Rakhmanov,2654
Viktor Laznicka,2654
Julio E Granda Zuniga,2653
