Name,Rating
Jos\xe9 Capablanca,2792
Alexander Alekhine,2783
Emanuel Lasker,2747
Akiba Rubinstein,2710
Efim Bogoljubow,2694
Ernst Gr\xfcnfeld,2689
Aron Nimzowitsch,2679
Saviely Tartakower,2677
Richard R\xe9ti,2675
Milan Vidmar Sr,2671
G\xe9za Mar\xf3czy,2669
Rudolf Spielmann,2644
Boris Kostic,2631
Richard Teichmann,2625
Siegbert Tarrasch,2603
Karel Treybal,2601
Jacques Mieses,2588
Heinrich Wolf,2585
Max Euwe,2584
Paul Johner,2580
Alexey Selezniev,2574
Edward Lasker,2573
Friedrich S\xe4misch,2560
Frederick Yates,2556
George Thomas,2553
Zolt\xe1n Balla,2547
Frank Marshall,2540
Esteban Canal,2526
Jacob Bernstein,2523
Albert Becker,2521
Ehrhardt Post,2521
Arp\xe1d Vajda,2519
Joseph Blake,2519
Vladimir Vukovic,2513
Morris Schapiro,2513
Willi Schlage,2512
Henry Atkins,2511
Karel Hrom\xe1dka,2506
Amos Pokorn\xfd,2502
Lajos Steiner,2501
Ladislav Proke\x9a,2493
George Norman,2492
Eugene Znosko-Borovsky,2487
Heinrich Wagner,2486
Oscar Chajes,2478
Edward Sergeant,2474
Dawid Przepi\xf3rka,2470
Stefano Rosselli del Turco,2468
Victor Wahltuch,2464
John Morrison,2463
Walter John,2463
Charles Watson,2462
Carl Ahues,2462
Oskar Hans Antze,2459
S\xe1ndor Tak\xe1cs,2456
Paul Leonhardt,2454
Ernst Jacobsen,2453
Edmund Spencer,2450
Jacques Davidson,2447
Endre Steiner,2446
Karel Opocensk\xfd,2444
Gerard Oskam,2441
Carl Carls,2438
Paul Kr\xfcger,2433
Abraham Speijer,2432
K. Emmrich,2426
Max Walter,2426
J. Schweiger,2420
Henri Weenink,2416
Adolf Olland,2413
J\xf8rgen M\xf8ller,2412
Evert Straat,2408
Wilhelm Hilse,2404
Otto Wegemund,2404
Arthur Mackenzie,2403
Siegfried Wolf,2400
Willem Fick,2400
George Salto Fontein,2399
Imre K\xf6nig,2389
Felix Fischer,2384
J. Von Patay,2384
Willem Schelfhout,2377
Hans Kmoch,2372
Theobald Hess,2372
Alfred Brinckmann,2357
Theodor Gruber,2356
Otto Zander,2349
Davide Marotti,2342
Bruno Moritz,2338
Rudolf Loman,2334
G. Tregaskis,2327
Andre Louis,2321
Harry Holmes,2314
C. Dawbarn,2314
Hubert Price,2299
