Name,Rating
Emanuel Lasker,2788
Siegbert Tarrasch,2744
Wilhelm Steinitz,2742
Mikhail Chigorin,2723
Isidor Gunsberg,2696
Amos Burn,2687
Miksa Weiss,2686
Berthold Lasker,2681
Horatio Caro,2668
Joseph Blackburne,2662
Theodor von Scheve,2655
Samuel Lipsch\xfctz,2645
Karl Holl\xe4nder,2634
James Mason,2630
Carl Walbrodt,2618
Curt von Bardeleben,2617
Henry Bird,2597
Jacques Mieses,2597
Max Judd,2593
Emil Schallopp,2570
Bernhard Fleissig,2569
Berthold Englisch,2568
N Miniati,2565
Semyon Alapin,2565
Celso Golmayo Zupide,2563
Samuel Tinsley,2562
Jackson Showalter,2561
Johann Berger,2556
Jean Taubenhaus,2551
Joseph Blake,2546
William Gunston,2546
Eugene Delmar,2544
Rudolf Loman,2542
Johannes Metger,2530
Max Harmonist,2528
Alexander Fritz,2526
Arthur Skipworth,2517
J Moore Hanham,2515
Heinrich Ranneforth,2515
David Baird,2513
Bernhard H\xfclsen,2509
Hermann von Gottschall,2506
William Pollock,2502
Emanuel Schiffers,2500
Georg Marco,2499
Richard Teichmann,2499
Francis Lee,2495
Louis van Vliet,2494
Albert Hodges,2492
Constant Burille,2491
James Mortimer,2486
Dion Martinez,2484
Herbert Trenchard,2483
Adolf Cs\xe1nk,2481
Nandor Mueller,2480
Stanislaus Sittenfeld,2474
Jacques Schwarz,2473
Emil Kem\xe9ny,2473
Charles Moehle,2470
Andr\xe9s V\xe1squez,2469
Vincenz Hrub\xfd,2463
John Owen,2462
Robert Wehner,2459
Hans von Minckwitz,2445
Arnold van Foreest,2433
Adolf Albin,2433
Charles Locock,2433
Rolland,2430
George Gossip,2424
Paul Seuffert,2415
Oscar M\xfcller,2411
Richter,2407
Charles Lambert,2407
Julius Alt,2402
Moritz Lewitt,2400
Edmund Thorold,2398
John Baird,2397
Karl Eisenbach,2397
George Wainwright,2394
Richard Fenton,2389
Nicholas MacLeod,2389
Hunt,2382
Jones-Bateman,2382
Heinrich Schneppe,2376
Nicolai Jasnogrodsky,2371
Siegmund Pollak,2367
Hermann Keidanski,2365
Julius Thirring,2360
Louis Uedemann,2355
O Loebrocks,2351
Armand Blackmar,2344
Arnoldus van Rhijn,2343
Arthur Ropes,2315
Henry Peachey,2312
Jan Heemskerk,2309
George Schott,2238
