Name,Rating
Alexander Alekhine,2806
Mikhail Botvinnik,2805
Paul Keres,2766
Miguel Najdorf,2738
Vassily Smyslov,2732
Gideon St\xe5hlberg,2731
Vladimir Makogonov,2731
Samuel Reshevsky,2713
Paul Schmidt,2689
Isaak Boleslavsky,2681
Efim Bogoljubow,2674
Andor Lilienthal,2664
Al Horowitz,2660
Ilia Kan,2652
Klaus Junge,2652
Miroslav Katetov,2648
Jan Foltys,2645
Kurt Richter,2645
Alexander Kotov,2641
Franti\x9aek Z\xedta,2639
Alexander Tolush,2637
Herman Pilnik,2631
Alexander Konstantinopolsky,2619
Pablo Michel,2619
Salo Flohr,2609
Isaac Kashdan,2609
Vasily Panov,2609
Vladas Mikenas,2605
Arnoldus van den Hoek,2603
Gavriil Veresov,2599
G\xf6sta Stoltz,2599
Vladimirs Petrovs,2597
Alexey Sokolsky,2595
Georgy Lisitsin,2595
Emil Richter,2592
Jorge Pelik\xe1n,2588
H\xe9ctor Rossetto,2582
Gedeon Barcza,2582
Viacheslav Ragozin,2580
Hans M\xfcller,2578
Karel Hrom\xe1dka,2574
J\xe1cobo Bolboch\xe1n,2573
Evgeny Zagoriansky,2571
Jaroslav \x8aajtar,2568
Carlos Guimard,2567
Ludwig Rellstab Sr,2567
Julio Bolboch\xe1n,2567
Karel Opocensk\xfd,2558
Vladimir Alatortsev,2557
Cenek Kottnauer,2556
David Bronstein,2553
Abram Khavin,2552
Josef Lokvenc,2548
Karel Urbanec,2543
Grigory Ravinsky,2541
Ludek Pachmann,2540
Josef Louma,2540
Friedrich S\xe4misch,2539
Josef Rejf\xedr,2539
Moshe Czerniak,2534
Georg Kieninger,2530
Carlos Maderna,2523
Bedrich Thelen,2517
Mario Napolitano,2511
Marcos Luckis,2509
Eduard Hahn,2508
Bj\xf8rn Nielsen,2507
Ivan Roh\xe1cek,2505
Carl Carls,2499
Nicolaas Cortlever,2493
Milan Barto\x9aek,2485
Oldrich Novotny,2485
Augustin Tikovsk\xfd,2482
Jir\xed Fichtl,2477
Braslav Rabar,2475
Karel Prucha,2474
Rudolf1 Keller,2473
Mikhail Yudovich,2472
I Aramanovich,2472
Carlos Espina,2466
Jarom\xedr Flori\xe1n,2465
Friedrich N\xfcrnberg,2462
Paulo Duarte,2458
Josef Dobi\xe1\x9a,2454
Juan Iliesco,2453
Guillermo Puiggr\xf3s,2451
Amos Pokorn\xfd,2444
Abram Zamikhovsky,2441
Franti\x9aek Prokop,2441
Virgilio Fenoglio,2436
Jir\xed Podgorn\xfd,2432
Vlastimil Stulik,2420
Fedor Dus-Chotimirsky,2419
Arturo Liebstein,2418
Miloslav Foltys,2418
Benito Villegas,2416
C\xe9sar Corte,2412
Max Dietze,2402
Vitaly Sherbakov,2400
X. Vasicek,2394
