Name,Rating
Johannes Zukertort,2735
Szymon Winawer,2681
Louis Paulsen,2667
Joseph Blackburne,2663
George Mackenzie,2640
Berthold Englisch,2635
William Potter,2618
James Mason,2609
Samuel Rosenthal,2578
Henry Bird,2576
Philipp Meitner,2543
Adolf Schwarz,2530
William Wayte,2523
Albert Clerc,2507
Max Bier,2506
Edward Alberoni,2492
John Owen,2479
Emil Schallopp,2476
James Minchin,2457
Arnold Schottl\xe4nder,2453
Ernst Flechsig,2432
Alexander Fritz,2429
Wilfried Paulsen,2414
Hans von Minckwitz,2413
Johannes Metger,2396
H Gifford,2384
Fritz Riemann,2373
Karl Pitschel,2356
Carl Wemmers,2340
Adolf Stern,2332
Eduard Hammacher,2284
