Name,Rating
Johannes Zukertort,2734
Louis Paulsen,2671
Joseph Blackburne,2670
Berthold Englisch,2661
Adolf Schwarz,2651
George Mackenzie,2648
Szymon Winawer,2618
William Potter,2616
James Mason,2605
Henry Bird,2597
Samuel Rosenthal,2594
Charles Moehle,2569
James Grundy,2569
Hans von Minckwitz,2540
Fritz Riemann,2532
Albert Clerc,2505
Emil Schallopp,2505
Alexander Sellman,2500
Arnold Schottl\xe4nder,2490
Max Bier,2486
Miksa Weiss,2485
Max Judd,2485
Wilfried Paulsen,2473
Carl Wemmers,2470
Eugene Delmar,2452
Ernst Flechsig,2445
Johannes Metger,2443
H Gifford,2403
Alexander Fritz,2402
James Congdon,2392
Constantin Schwede,2373
Karl Pitschel,2370
John Ryan,2361
Preston Ware Jr,2350
Albert Cohnfeld,2338
Sam Loyd,2334
August Franke,2318
Victor Knorre,2301
Carl Schmid,2301
Robert Barnes,2264
