Name,Rating
Emanuel Lasker,2787
Alexander Alekhine,2761
Efim Bogoljubow,2757
Jos\xe9 Capablanca,2754
Aron Nimzowitsch,2697
Frank Marshall,2692
Akiba Rubinstein,2677
Saviely Tartakower,2669
Richard R\xe9ti,2664
Carlos Torre Repetto,2664
Ernst Gr\xfcnfeld,2655
Peter Romanovsky,2646
G\xe9za Mar\xf3czy,2640
Max Euwe,2639
Paul Johner,2631
Boris Verlinsky,2625
Hans Kmoch,2618
Rudolf Spielmann,2614
Fedor Bohatirchuk,2603
Arvid Kubbel,2596
Karel Treybal,2593
Grigory Levenfish,2583
Albert Becker,2578
Heinrich Wagner,2574
Edward Lasker,2573
Ilya Rabinovich,2564
Frederick Yates,2558
Abraham Kupchik,2557
Alexey Selezniev,2555
Vladimir Vukovic,2551
Friedrich S\xe4misch,2551
Alexander Ilyin-Zhenevsky,2549
Carl Carls,2548
Eugene Znosko-Borovsky,2546
Dawid Przepi\xf3rka,2545
Abram Rabinovich,2544
Karel Opocensk\xfd,2533
Jacob Bernstein,2531
Siegbert Tarrasch,2520
Arp\xe1d Vajda,2514
G\xe9za Nagy,2511
Jacques Davidson,2507
Edgar Colle,2505
Georg Schories,2500
George Thomas,2499
S\xe1ndor Tak\xe1cs,2497
Amos Pokorn\xfd,2496
Dawid Janowsky,2494
Korn\xe9l Havasi,2487
Jacques Mieses,2487
Edward Sergeant,2484
Veniamin Sozin,2483
Lajos Steiner,2482
Nikolay Grigoriev,2480
Fedor Dus-Chotimirsky,2480
Lajos Asztalos,2479
Hermann von Gottschall,2478
Yakov Vilner,2476
Ladislav Proke\x9a,2475
Solomon Gothilf,2474
Max Walter,2472
Hermanis Matisons,2471
Karel Hrom\xe1dka,2466
Fricis Ap\x9aenieks,2465
Carlos Skalicka,2464
Stefano Rosselli del Turco,2460
Reginald Michell,2460
Hans M\xfcller,2457
Jakob Seitz,2457
Ehrhardt Post,2452
Abraham Speijer,2449
R Max Bl\xfcmich,2434
Endre Steiner,2427
Edmund Spencer,2426
Nikolay Zubarev,2424
John Arthur Drewitt,2421
George Koltanowski,2419
B. Patay,2419
Evert Straat,2412
Vladimir Nenarokov,2410
Damian Reca,2410
Henri Weenink,2407
Jan Sr Schulz,2406
Siegfried Wolf,2405
Imre K\xf6nig,2402
Sergey Freiman,2398
Theodor Gruber,2397
J\xe1nos Balogh,2383
Harold Saunders,2378
Joseph Blake,2375
August Haida,2373
Bruno Moritz,2372
C. Duffield,2367
George Norman,2366
Andre Louis,2359
George Salto Fontein,2358
Luigi Miliani,2342
Gyozo Exner,2335
A. Schara,2331
Jan te Kolst\xe9,2320
