Name,Rating
Mikhail Botvinnik,2773
Reuben Fine,2760
Alexander Alekhine,2747
Samuel Reshevsky,2744
Paul Keres,2731
Max Euwe,2715
Salo Flohr,2714
Jos\xe9 Capablanca,2712
Erich Eliskases,2697
Vasja Pirc,2679
Gideon St\xe5hlberg,2673
L\xe1szl\xf3 Szab\xf3,2666
Vladimir Makogonov,2662
Grigory Levenfish,2657
Vladimirs Petrovs,2645
Sergey Belavenets,2644
Endre Steiner,2635
Efim Bogoljubow,2633
Viacheslav Ragozin,2631
Andor Lilienthal,2630
Ludwig Engels,2626
Saviely Tartakower,2618
Al Horowitz,2616
Vladas Mikenas,2614
Miguel Najdorf,2613
Paulin Frydman,2612
Vladimir Alatortsev,2611
Yosef Porat,2610
Vitaly Chekhover,2607
Carlos Guimard,2605
Georgy Lisitsin,2601
Ilya Rabinovich,2600
Karl Gilg,2600
Ilia Kan,2598
Isaac Kashdan,2598
Vsevolod Rauzer,2598
Josef Lokvenc,2597
Alexander Kotov,2595
Boris Kostic,2594
Ludwig Rellstab Sr,2593
Lajos Steiner,2593
Georg Kieninger,2591
Peter Dubinin,2590
Milan Vidmar Sr,2589
Igor Bondarevsky,2584
Karel Opocensk\xfd,2583
Jorge Pelik\xe1n,2582
Ernst Klein,2581
Fedor Bohatirchuk,2578
Albert Simonson,2576
Johannes van den Bosch,2576
Alexander Konstantinopolsky,2576
Vassily Smyslov,2575
Rudolf Spielmann,2575
Kurt Richter,2573
Abraham Kupchik,2571
Asmundur Asgeirsson,2570
Pablo Michel,2569
Victor Goglidze,2568
Eero B\xf6\xf6k,2568
Lajos Asztalos,2564
Jan Foltys,2562
Bengt Ekenberg,2561
Mikhail Yudovich,2558
Herbert Heinicke,2558
Enrique Reed Valenzuela,2557
Isa\xedas Pleci,2557
Movsa Feigin,2553
Alexander Tolush,2553
Aristide Gromer,2552
Alexey Sokolsky,2551
Eduard Gerstenfeld,2550
Salo Landau,2549
Conel Alexander,2549
Carl Ahues,2549
Nikolay Riumin,2549
Hans M\xfcller,2548
Leonid Shamaev,2546
Roberto Grau,2546
Petar Trifunovic,2544
Anton Kohler,2543
Nicolaas Cortlever,2543
J\xe1cobo Bolboch\xe1n,2542
Philip Milner-Barry,2542
Daniel Yanofsky,2540
Sidney Bernstein,2539
Imre K\xf6nig,2538
Adrian Conde,2537
Erik Lundin,2535
Rudolf1 Keller,2534
Milan Jr Vidmar,2532
Iosif Pogrebissky,2530
Izaak Appel,2530
Herman Steiner,2525
George Treysman,2521
Teodor Regedzinski,2520
Arthur Dake,2520
Karel Treybal,2520
Vasily Panov,2519
M. Broder,2518
