Name,Rating
James Mason,2712
Louis Paulsen,2684
Amos Burn,2671
Adolf Anderssen,2633
Johannes Zukertort,2630
Joseph Blackburne,2617
William Potter,2609
Edward Alberoni,2607
John Owen,2574
George MacDonnell,2561
Szymon Winawer,2559
William Wayte,2555
Bernard Fisher,2537
Carl G\xf6ring,2507
Jenkins,2496
James Minchin,2488
Emil Schallopp,2485
John Coker,2479
John Wisker,2477
Berthold Englisch,2461
Karl Leffmann,2461
Franciscus Janssens,2444
Albert Hodges,2439
Archdall,2433
Arthur Skipworth,2414
George Fraser,2397
Johannes Metger,2388
Wilfried Paulsen,2370
Charles Ranken,2366
Edmund Thorold,2362
Ernst Flechsig,2336
August Franke,2329
William Martin,2281
Walter Spens,2263
