Name,Rating
Mikhail Botvinnik,2813
Alexander Alekhine,2797
Miguel Najdorf,2761
Paul Keres,2754
Vassily Smyslov,2737
Gideon St\xe5hlberg,2730
Vladimir Makogonov,2714
Isaak Boleslavsky,2692
Salo Flohr,2677
Alexander Tolush,2672
Paul Schmidt,2665
Efim Bogoljubow,2663
Alexander Kotov,2662
Herman Pilnik,2661
Vladas Mikenas,2657
Ilia Kan,2648
Julio Bolboch\xe1n,2647
Pablo Michel,2640
Jan Foltys,2640
Miroslav Katetov,2639
Andor Lilienthal,2637
Alexey Sokolsky,2636
Franti\x9aek Z\xedta,2625
Gavriil Veresov,2623
Alexander Konstantinopolsky,2619
Jorge Pelik\xe1n,2610
H\xe9ctor Rossetto,2610
Georgy Lisitsin,2609
Viacheslav Ragozin,2595
Abram Khavin,2593
Carlos Guimard,2593
G\xf6sta Stoltz,2586
Evgeny Zagoriansky,2580
J\xe1cobo Bolboch\xe1n,2577
Carlos Maderna,2571
Jaroslav \x8aajtar,2570
David Bronstein,2566
Folke Ekstr\xf6m,2560
Vladimir Alatortsev,2556
Cenek Kottnauer,2555
Karel Opocensk\xfd,2554
Yury Averbakh,2552
Ludek Pachmann,2545
Josef Lokvenc,2542
Karel Urbanec,2540
Friedrich S\xe4misch,2539
Josef Louma,2533
Karel Hrom\xe1dka,2532
Moshe Czerniak,2527
Grigory Ravinsky,2524
Bedrich Thelen,2518
Georg Kieninger,2506
Carl Carls,2501
Jarom\xedr Flori\xe1n,2495
Marcos Luckis,2494
Peter Romanovsky,2492
Milan Barto\x9aek,2488
Oldrich Novotny,2487
Karel Prucha,2483
Romeo Garc\xeda Vera,2480
Renato Sanguinetti,2480
Rodrigo Flores Alvarez,2480
Augustin Tikovsk\xfd,2480
Jir\xed Fichtl,2479
Amos Pokorn\xfd,2467
Josef Dobi\xe1\x9a,2467
Juan Iliesco,2461
Mikhail Yudovich,2458
Guillermo Puiggr\xf3s,2456
Virgilio Fenoglio,2451
Julio Lynch,2446
Cayetano Rebizzo,2446
Enrique Reed Valenzuela,2443
Fedor Dus-Chotimirsky,2438
Jir\xed Podgorn\xfd,2433
Vlastimil Stulik,2429
Miloslav Foltys,2427
L. Garcia Balado,2413
Arturo Liebstein,2412
Max Dietze,2410
Benito Villegas,2388
Sonja Graf-Stevenson,2384
X. Vasicek,2383
Peter Dubinin,2372
K1. Petrik,2362
Josef Holas,2362
Jindrich Kub\xe1nek,2345
Ru\x9eena Such\xe1,2298
