Name,Rating
Mikhail Botvinnik,2836
Miguel Najdorf,2757
Samuel Reshevsky,2743
David Bronstein,2741
Paul Keres,2740
Gideon St\xe5hlberg,2739
Isaak Boleslavsky,2735
Vassily Smyslov,2734
Erich Eliskases,2730
Alexander Kotov,2728
Reuben Fine,2712
L\xe1szl\xf3 Szab\xf3,2711
Semen Furman,2705
Petar Trifunovic,2679
Salo Flohr,2676
Andor Lilienthal,2673
Svetozar Gligoric,2666
Max Euwe,2660
Viacheslav Ragozin,2655
Gedeon Barcza,2649
Igor Bondarevsky,2647
Alexander Tolush,2646
Jan Foltys,2638
Georgy Lisitsin,2638
Jens Enevoldsen,2636
Eero B\xf6\xf6k,2633
Vasja Pirc,2631
Wolfgang Unzicker,2626
Herman Pilnik,2624
Julio Bolboch\xe1n,2623
Vladimir Simagin,2621
Alexander Konstantinopolsky,2620
Pal Benko,2620
Vasily Panov,2620
Nikolay Novotelnov,2618
Alb\xe9ric O\'Kelly de Galway,2613
Genrikh Kasparian,2612
Georg Kieninger,2608
Folke Ekstr\xf6m,2608
Georgy Ilivitsky,2607
Ludek Pachmann,2607
Saviely Tartakower,2606
Antonio Medina Garc\xeda,2600
H\xe9ctor Rossetto,2599
Grigory Ravinsky,2597
Yury Averbakh,2593
J\xf3zsef Szily,2592
Al Horowitz,2592
Tigran Petrosian,2590
Daniel Yanofsky,2588
Ludwig R\xf6dl,2587
G\xf6sta Stoltz,2586
Grigory Levenfish,2585
Vladimir Alatortsev,2585
Isaac Kashdan,2581
Ratmir Kholmov,2576
J\xe1cobo Bolboch\xe1n,2575
Carlos Guimard,2573
Vladimir Makogonov,2569
Mark Taimanov,2569
Pablo Michel,2566
Lev Aronin,2563
George Thomas,2563
Erik Lundin,2562
Carlos Maderna,2561
George Kramer,2560
Vladimir Zagorovsky,2559
A Vasiljev,2559
Milan Jr Vidmar,2558
Nicolas Rossolimo,2557
Gottlieb Machate,2556
Milan Vidmar Sr,2552
Stojan Puc,2550
Nicolaas Cortlever,2549
Cenek Kottnauer,2549
Ossip Bernstein,2545
Braslav Rabar,2545
Vitaly Chekhover,2545
Mikhail Yudovich,2544
Arnold Denker,2543
Carl Pilnick,2542
German Fridstein,2540
Evgeny Zagoriansky,2539
Lajos Steiner,2538
Anatoly Ufimtsev,2538
Marcos Luckis,2538
Ern\xf6 Gereben,2536
Jaroslav \x8aajtar,2534
Walter Niephaus,2532
Ilia Kan,2532
Ren\xe9 Letelier Martner,2528
Herman Steiner,2524
Luis Marini,2523
Srecko Nedeljkovic,2522
Esteban Canal,2519
Boris Goldenov,2518
Jacob Levin,2517
Conel Alexander,2517
Victor Liublinsky,2516
Tjeerd van Scheltinga,2516
