Player Name,Rating
Garry Kasparov,2859
Viswanathan Anand,2804
Vladimir Kramnik,2801
Anatoly Karpov,2792
Vassily Ivanchuk,2779
Veselin Topalov,2766
Gata Kamsky,2755
Alexei Shirov,2729
Boris Gelfand,2723
Valery Salov,2716
Evgeny Bareev,2710
Alexey Dreev,2710
Michael Adams,2704
Nigel Short,2701
Alexander Khalifman,2697
Judit Polgar,2693
Alexander Beliavsky,2693
Sergei Rublevsky,2692
Ivan Sokolov,2689
Joel Lautier,2689
Ulf Andersson,2689
Peter Svidler,2686
Jaan Ehlvest,2685
Kiril Georgiev,2680
Yasser Seirawan,2679
Vladimir Akopian,2676
Artur Jussupow,2674
Predrag Nikolic,2673
Alex Yermolinsky,2671
Sergei Tiviakov,2669
Jonathan Speelman,2668
Julio Granda Zuñiga,2666
Jeroen Piket,2661
Zoltan Almasi,2660
Matthew Sadler,2658
Viktor Korchnoi,2658
Eduardas Rozentalis,2657
Jan Timman,2656
Peter Leko,2655
Vladimir Malaniuk,2655
Lembit Oll,2654
Giorgi Giorgadze,2653
Miguel Illescas Cordoba,2650
Zbynek Hracek,2650
Vadim Zvjaginsev,2649
Alexander Chernin,2648
Michal Krasenkow,2648
Semen Dvoiris,2647
Alexander Onischuk,2647
Vladislav Tkachiev,2646
Konstantin Sakaev,2645
Loek van Wely,2643
Zurab Azmaiparashvili,2641
Vladimir Epishin,2638
John Nunn,2637
Boris Gulko,2637
Lajos Portisch,2637
Aleksej Aleksandrov,2635
Mikhail Gurevich,2634
Leonid Yudasin,2634
Curt Hansen,2633
Alexander Morozevich,2633
Yuri Yakovich,2633
Utut Adianto,2632
Zdenko Kožul,2632
Viacheslav Eingorn,2630
Aleksander Wojtkiewicz,2630
Lev Psakhis,2629
Vladimir Tukmakov,2629
Lubomír Ftácnik,2627
Oleg Korneev,2626
Stanislav Savchenko,2625
Rustem Dautov,2624
Emil Sutovsky,2623
Sergei Movsesian,2623
Alexander Huzman,2623
Eugenio Torre,2622
Bogdan Lalic,2621
Gregory Kaidanov,2620
Ilia Smirin,2620
Boris Alterman,2620
Smbat Lputian,2618
Yury Razuvaev,2616
Anthony Miles,2616
Vadim Milov,2615
Robert Hübner,2615
Jóhann Hjartarson,2614
Maxim Sorokin,2614
Julian Hodgson,2612
Igor Novikov,2612
Andrey Sokolov,2612
Vasil Spasov,2611
Zurab Sturua,2611
Rafael Vaganian,2611
Dimitri Komarov,2610
Ian Rogers,2609
Margeir Pétursson,2608
Hannes Stefansson,2608
Christopher Lutz,2607
Ljubomir Ljubojevic,2607
