Name,Rating
Johannes Zukertort,2742
Joseph Blackburne,2706
George Mackenzie,2692
Wilhelm Steinitz,2692
Szymon Winawer,2673
James Mason,2661
Berthold Englisch,2643
Louis Paulsen,2615
Max Judd,2610
Adolf Schwarz,2610
Samuel Rosenthal,2605
Alexander Wittek,2603
William Potter,2594
Mikhail Chigorin,2593
Vincenz Hrub\xfd,2591
Isidor Gunsberg,2590
Miksa Weiss,2571
Hans von Minckwitz,2566
Jacques Schwarz,2541
Jules de Rivi\xe8re,2538
Henry Bird,2537
Johann Berger,2530
Philipp Meitner,2519
Fritz Riemann,2513
Emil Schallopp,2508
Bernhard Fleissig,2507
Wilfried Paulsen,2506
Josef Noa,2497
Carl Wemmers,2490
Arnold Schottl\xe4nder,2490
Max Bier,2461
Semyon Alapin,2452
Emanuel Schiffers,2449
Preston Ware Jr,2447
Eugen von Schmidt,2444
Alexander Fritz,2403
Constantin Schwede,2394
Karl Pitschel,2378
Charles-Emile Chasery,2377
Carl Schmid,2343
Victor Knorre,2337
de Boistertre,2325
H von Schuetz,2317
