Name,Rating
Jos\xe9 Capablanca,2829
Akiba Rubinstein,2724
Efim Bogoljubow,2724
Saviely Tartakower,2719
Richard R\xe9ti,2710
Boris Kostic,2704
Siegbert Tarrasch,2653
G\xe9za Mar\xf3czy,2647
Jacques Mieses,2625
Paul Johner,2616
Gyula Breyer,2612
Aron Nimzowitsch,2583
Georg Marco,2577
Rudolf Spielmann,2572
Max Euwe,2566
Alexey Selezniev,2566
Allan Nilsson,2566
Ernst Gr\xfcnfeld,2554
Arthur H\xe5kansson,2551
Walter John,2551
Max Marchand,2545
Victor Sj\xf6berg,2529
Gerard Kroone,2523
Paul Leonhardt,2521
J\xf8rgen M\xf8ller,2520
Otto Loewenborg,2506
Anton Olson,2500
Roland Scott,2497
Ernst Jacobsen,2497
Friedrich S\xe4misch,2492
Carl Carls,2478
Adolf Olland,2468
Henri Weenink,2447
Karl Berndtsson-Kullberg,2435
Rudolf Loman,2428
Jan te Kolst\xe9,2428
Gerard Oskam,2421
Willem Schelfhout,2420
Heinrich Von Hennig,2392
Anders Larsson,2347
