Name,Rating
Ignatz Kolisch,2751
Gustav Neumann,2742
Wilhelm Steinitz,2712
Szymon Winawer,2679
Berthold Suhle,2658
Cecil de Vere,2638
Adolf Anderssen,2621
Henry Bird,2548
Hans von Minckwitz,2547
Jules de Rivi\xe8re,2545
George MacDonnell,2533
George Fraser,2507
Philipp Hirschfeld,2499
Samuel Rosenthal,2490
Hieronim Czarnowski,2484
Celso Golmayo Zupide,2458
Minchin,2455
William Robertson,2429
Sam Loyd,2407
Martin From,2380
Sigismund Hamel,2365
Walter Spens,2365
Andrey Mingrelia,2363
James Mortimer,2345
Eug\xe8ne Rousseau,2342
Gustavus Reichhelm,2321
