Player Name,Rating
Tigran Petrosian,2783
Mikhail Botvinnik,2772
Viktor Korchnoi,2770
Mikhail Tal,2769
Bobby Fischer,2761
Boris Spassky,2757
Paul Keres,2744
Efim Geller,2742
Vassily Smyslov,2733
Svetozar Gligoric,2712
Lev Polugaevsky,2712
Yury Averbakh,2707
Evgeny Vasiukov,2700
Mark Taimanov,2695
Samuel Reshevsky,2689
Ratmir Kholmov,2687
Miroslav Filip,2674
Leonid Stein,2672
David Bronstein,2670
Miguel Najdorf,2662
Fridrik Olafsson,2657
William Lombardy,2655
Aleksandar Matanovic,2653
Wolfgang Uhlmann,2651
Lajos Portisch,2649
Wolfgang Unzicker,2648
Lothar Schmid,2647
Robert Byrne,2647
Arturo Pomar Salamanca,2646
Aivars Gipslis,2646
Borislav Ivkov,2644
Larry Evans,2637
Isaak Boleslavsky,2636
László Szabó,2628
Bruno Parma,2626
Ludek Pachmann,2622
Lev Aronin,2622
Petar Trifunovic,2620
Pal Benko,2620
Vladimir Antoshin,2617
Vladimir Simagin,2616
Milan Matulovic,2616
Julio Bolbochán,2613
Héctor Rossetto,2612
Klaus Darga,2611
Alexander Cherepkov,2605
Nikolay Krogius,2602
Vladimir Bagirov,2601
Karl Robatsch,2600
Bent Larsen,2599
Leonid Shamkovich,2597
Semen Furman,2594
Gedeon Barcza,2594
István Bilek,2593
Alexander Kotov,2590
Eduard Gufeld,2589
Raúl Sanguinetti,2588
Abram Khasin,2585
Arthur Bisguier,2585
Iivo Nei,2585
Nikola Padevsky,2584
Vitaly Tarasov,2583
Milko Bobotsov,2583
Anatoly Lutikov,2583
Yacov Estrin,2581
Yury Nikolaevsky,2581
Cenek Kottnauer,2581
Yury Kots,2575
Božidar Djuraševic,2575
Johannes Donner,2573
Theodor Ghitescu,2573
Oscar Panno,2572
James Sherwin,2571
Rashid Nezhmetdinov,2569
Janis Klovans,2567
Francisco Ballbe Anglada,2565
Jonathan Penrose,2564
Albéric O'Kelly de Galway,2564
Herman Pilnik,2564
Dragoljub Ciric,2563
Anatoly Bannik,2563
Alfredo Espósito,2562
Vladimir Titenko,2562
Milan Vukcevich,2562
Charles Kalme,2559
Vitaly Korzin,2559
Salo Flohr,2558
Mijo Udovcic,2557
Alexander Tolush,2556
Peter Dely,2556
Alexey Suetin,2556
Gavriil Veresov,2555
Carlos Guimard,2554
Vladislav Shianovsky,2553
Boris Vladimirov,2553
Felix Ignatiev,2553
Vasilje Tomovic,2550
Stojan Puc,2546
Mario Bertok,2545
Andreas Dueckstein,2545
