Name,Rating
Emanuel Lasker,2795
Alexander Alekhine,2767
Jos\xe9 Capablanca,2756
Efim Bogoljubow,2726
Aron Nimzowitsch,2706
Akiba Rubinstein,2697
Frank Marshall,2682
Ernst Gr\xfcnfeld,2669
Richard R\xe9ti,2668
Saviely Tartakower,2666
G\xe9za Mar\xf3czy,2651
Carlos Torre Repetto,2641
Max Euwe,2641
Paul Johner,2636
Rudolf Spielmann,2628
Ilya Rabinovich,2602
Hans Kmoch,2600
Karel Treybal,2600
Albert Becker,2586
Heinrich Wagner,2583
Frederick Yates,2580
Edward Lasker,2576
Friedrich S\xe4misch,2575
Alexey Selezniev,2568
Peter Romanovsky,2562
Dawid Przepi\xf3rka,2554
Vladimir Vukovic,2553
Carl Carls,2553
Eugene Znosko-Borovsky,2545
Karel Opocensk\xfd,2534
Fedor Dus-Chotimirsky,2533
Siegbert Tarrasch,2533
Jacob Bernstein,2527
G\xe9za Nagy,2523
Arp\xe1d Vajda,2522
Edgar Colle,2515
George Thomas,2511
Jacques Davidson,2504
S\xe1ndor Tak\xe1cs,2503
Amos Pokorn\xfd,2502
Jacques Mieses,2499
Abraham Kupchik,2499
Dawid Janowsky,2494
Edward Sergeant,2492
Korn\xe9l Havasi,2491
Lajos Asztalos,2490
Lajos Steiner,2489
Hermann von Gottschall,2483
Hermanis Matisons,2482
Max Walter,2479
Ladislav Proke\x9a,2477
Morris Schapiro,2477
Karel Hrom\xe1dka,2476
Vladimir Nenarokov,2476
Reginald Michell,2476
Ehrhardt Post,2474
Fricis Ap\x9aenieks,2472
Oscar Chajes,2471
Carlos Skalicka,2469
Hans M\xfcller,2463
Stefano Rosselli del Turco,2463
Jakob Seitz,2461
Abraham Speijer,2452
R Max Bl\xfcmich,2438
Edmund Spencer,2436
Endre Steiner,2434
George Koltanowski,2431
John Arthur Drewitt,2428
Gerard Oskam,2426
B. Patay,2425
Evert Straat,2416
Damian Reca,2413
Henri Weenink,2412
Jan Sr Schulz,2409
Siegfried Wolf,2408
Imre K\xf6nig,2405
Theodor Gruber,2396
Alfred Brinckmann,2396
Joseph Blake,2388
J\xe1nos Balogh,2387
Harold Saunders,2385
August Haida,2383
George Norman,2372
C. Duffield,2372
Bruno Moritz,2369
George Salto Fontein,2364
Andre Louis,2359
Adolf Olland,2355
Luigi Miliani,2346
Davide Marotti,2342
Gyozo Exner,2338
Jan te Kolst\xe9,2335
A. Schara,2332
PD. Bolland,2324
Sandor Gruber,2321
Arthur Mackenzie,2296
George Wainwright,2279
Hubert Price,2257
Leslie Charles Gwyn Dewing,2238
