Player Name,Rating
Bobby Fischer,2784
Tigran Petrosian,2772
Boris Spassky,2756
Mikhail Tal,2751
Mikhail Botvinnik,2747
Vassily Smyslov,2744
Efim Geller,2743
Paul Keres,2743
Viktor Korchnoi,2738
Lev Polugaevsky,2737
Leonid Stein,2733
David Bronstein,2712
Svetozar Gligoric,2702
Miguel Najdorf,2689
Borislav Ivkov,2688
Lajos Portisch,2685
Bent Larsen,2684
Mark Taimanov,2677
Evgeny Vasiukov,2674
Samuel Reshevsky,2673
Raúl Sanguinetti,2669
Ratmir Kholmov,2669
Aivars Gipslis,2667
Isaak Boleslavsky,2664
Vladimir Antoshin,2658
Fridrik Olafsson,2654
Yury Averbakh,2649
Alexey Suetin,2645
Iivo Nei,2643
Klaus Darga,2642
Eduard Gufeld,2640
Wolfgang Uhlmann,2635
Ludek Pachmann,2632
Pal Benko,2629
Levente Lengyel,2624
Anatoly Lutikov,2624
László Szabó,2623
Aleksandar Matanovic,2621
Wolfgang Unzicker,2619
Boris Vladimirov,2615
Miroslav Filip,2614
Larry Evans,2613
Arturo Pomar Salamanca,2613
Bruno Parma,2610
Vladimir Simagin,2604
Lothar Schmid,2603
Leonid Shamkovich,2601
Anatoly Bannik,2601
Herman Pilnik,2601
Alexander Kotov,2601
Vladimir Liberzon,2601
Rashid Nezhmetdinov,2599
Petar Trifunovic,2597
Nikolay Krogius,2596
Milan Matulovic,2594
Lev Aronin,2594
Johannes Donner,2593
Yury Kots,2592
Semen Furman,2592
Oscar Panno,2592
Victor Ciocaltea,2591
Georgy Tringov,2591
Vladimir Bagirov,2591
Vlastimil Hort,2589
Gedeon Barcza,2589
Alexander Zaitsev,2587
Dragoljub Ciric,2586
Anatoly Lein,2586
Julio Bolbochán,2585
Andor Lilienthal,2584
Naum Levin,2584
Robert Byrne,2583
István Bilek,2583
Abram Khasin,2582
Dragoljub Minic,2581
William Lombardy,2578
Nikola Padevsky,2577
Anthony Saidy,2575
Mijo Udovcic,2574
Salo Flohr,2573
Jonathan Penrose,2573
Lubomir Kavalek,2572
Janis Klovans,2569
Anatoly Bikhovsky,2568
Felix Ignatiev,2567
Wolfgang Pietzsch,2563
Erich Eliskases,2562
Burkhard Malich,2562
Aleksandar Nedeljkovic,2561
Vladislav Shianovsky,2560
Gyözö Forintos,2560
Igor Bondarevsky,2560
Heinz Lehmann,2560
Mato Damjanovic,2559
Peter Dely,2559
Nikola Karaklajic,2558
Alexander Zakharov,2555
Dragoljub Janoševic,2552
Jesús Díez del Corral,2552
Vladimir Sergievsky,2551
