Name,Rating
Garry Kasparov,2805
Viswanathan Anand,2784
Vladimir Kramnik,2763
Peter Leko,2739
Peter Svidler,2737
Judit Polgar,2736
Michael Adams,2736
Alexander Morozevich,2736
Veselin Topalov,2734
Ruslan Ponomariov,2733
Alexei Shirov,2732
Alexander Grischuk,2724
Vassily Ivanchuk,2722
Evgeny Bareev,2718
Boris Gelfand,2717
Nigel Short,2707
Alexey Dreev,2699
Vladimir Akopian,2694
Nigel D. Short,2693
Etienne Bacrot,2692
Ivan Sokolov,2691
Loek van Wely,2687
Anatoly Karpov,2684
Mikhail Gurevich,2683
Zurab Azmaiparashvili,2681
Vladimir Malakhov,2681
Jiangchuan Ye,2681
Liviu-Dieter Nisipeanu,2680
Joel Lautier,2677
Sergei Rublevsky,2677
Emil Sutovsky,2675
Alexander G Beliavsky,2675
Viktor Bologan,2674
Alexander Khalifman,2674
Alexander Beliavsky,2672
Predrag Nikolic,2671
Rafael Vaganian,2670
Loek Van Wely,2670
Levon Aronian,2669
Konstantin Sakaev,2667
Vadim Milov,2666
Alexander Motylev,2665
Teimour Radjabov,2665
Aleksej Aleksandrov,2665
Francisco Vallejo Pons,2665
Ilia Smirin,2664
Ye Jiangchuan,2662
Alexander Graf,2661
Krishnan Sasikiran,2660
Sergei Movsesian,2656
Vadim Zvjaginsev,2656
Shakhriyar Mamedyarov,2655
Kiril Georgiev,2653
Giovanni Vescovi,2653
Rustam Kasimdzhanov,2652
Alexander Onischuk,2651
Luke J. McShane,2647
Peter Heine Nielsen,2645
Luke McShane,2645
Zhang Zhong,2645
Evgeniy Najer,2643
Rafael A Vaganian,2641
Alexander Moiseenko,2640
Zoltan Almasi,2639
Karen Asrian,2637
Evgeny Vladimirov,2636
Bartlomiej Macieja,2636
Smbat G Lputian,2634
Bu Xiangzhi,2633
Zhong Zhang,2633
Johann Hjartarson,2632
Lenier Dominguez,2631
Valerij Filippov,2631
Viorel Iordachescu,2631
Eduardas Rozentalis,2630
Pavel V. Tregubov,2630
Curt Hansen,2629
Zdenko Kozul,2629
Sergey Volkov,2628
Lazaro Bruzon Bautista,2628
Andrei Istratescu,2628
Andrei Volokitin,2628
Lazaro Bruzon,2628
Gabriel Sargissian,2627
Vladislav Tkachiev,2626
Jaan Ehlvest,2625
Andrey Kharitonov,2625
Laurent Fressinet,2625
Pavel Tregubov,2624
Alexander Shabalov,2624
Igor Miladinovic,2624
Robert Dr. Huebner,2624
Michal Krasenkow,2623
Mikhail Kobalia,2622
Vasilios Kotronias,2621
Yasser Seirawan,2621
Gregory S Kaidanov,2621
Smbat Lputian,2620
Rustem Dautov,2620
Vladimir Epishin,2620
