Player Name,Rating
Garry Kasparov,2853
Anatoly Karpov,2813
Viswanathan Anand,2808
Vassily Ivanchuk,2795
Gata Kamsky,2778
Vladimir Kramnik,2764
Valery Salov,2749
Alexei Shirov,2742
Boris Gelfand,2727
Alexey Dreev,2713
Evgeny Bareev,2711
Artur Jussupow,2704
Veselin Topalov,2699
Ivan Sokolov,2698
Michael Adams,2697
Sergei Tiviakov,2697
Nigel Short,2695
Judit Polgar,2693
Vladimir Epishin,2692
Predrag Nikolic,2690
Alexander Beliavsky,2689
Joel Lautier,2686
Alexander Khalifman,2683
Lembit Oll,2677
Viktor Korchnoi,2674
Jeroen Piket,2673
Jaan Ehlvest,2673
Boris Gulko,2671
Vladimir Akopian,2670
Peter Svidler,2670
Sergey Dolmatov,2667
Ilia Smirin,2665
Jonathan Speelman,2665
Yona Kosashvili,2663
Rafael Vaganian,2660
Leonid Yudasin,2660
Yasser Seirawan,2660
Alexey Vyzmanavin,2660
Jan Timman,2660
Robert Hübner,2658
Vladimir Malaniuk,2656
Alexander Morozevich,2656
Miguel Illescas Cordoba,2656
Vladimir Tukmakov,2655
Alexander Chernin,2653
Curt Hansen,2651
Oleg Romanishin,2650
Zurab Azmaiparashvili,2649
Kiril Georgiev,2649
Michal Krasenkow,2648
Ulf Andersson,2647
Vadim Zvjaginsev,2647
Sergei Rublevsky,2647
John Nunn,2644
Zoltan Almasi,2643
Lev Psakhis,2642
Boris Alterman,2641
Evgeny Sveshnikov,2640
Lajos Portisch,2639
Yury Razuvaev,2639
Gregory Kaidanov,2639
Alexander Huzman,2638
Ljubomir Ljubojevic,2636
Eduardas Rozentalis,2634
Ferdinand Hellers,2634
Alexander Graf,2632
Evgeny Pigusov,2632
Joel Benjamin,2632
Anthony Miles,2630
Zoltán Ribli,2629
Yehuda Gruenfeld,2629
Yuri Kruppa,2627
Smbat Lputian,2627
Andrey Sokolov,2627
Viacheslav Eingorn,2627
Igor Glek,2626
Mikhail Gurevich,2625
Jóhann Hjartarson,2625
Julian Hodgson,2625
Zbynek Hracek,2625
Alex Yermolinsky,2624
Alon Greenfeld,2624
Lubomír Ftácnik,2624
Iván Morovic Fernández,2623
Alexander Onischuk,2623
Stanislav Savchenko,2623
Andrei Kharlov,2622
Julio Granda Zuñiga,2622
Eric Lobron,2622
Giorgi Giorgadze,2622
Gerald Hertneck,2621
Zdenko Kožul,2620
Vitaly Tseshkovsky,2618
Semen Dvoiris,2618
Iosif Dorfman,2617
Vasilios Kotronias,2616
Vladislav Tkachiev,2616
Victor Gavrikov,2616
Grigory Serper,2616
Peter Leko,2616
