Player Name,Rating
Garry Kasparov,2877
Anatoly Karpov,2812
Vassily Ivanchuk,2798
Viswanathan Anand,2762
Boris Gelfand,2755
Valery Salov,2752
Evgeny Bareev,2743
Vladimir Kramnik,2735
Nigel Short,2733
Artur Jussupow,2726
Alexei Shirov,2723
Alexander Graf,2717
Jaan Ehlvest,2714
Alexander Khalifman,2709
Gata Kamsky,2707
Vladimir Epishin,2706
Alexander Beliavsky,2701
Kiril Georgiev,2698
Jan Timman,2698
Michael Adams,2698
Simen Agdestein,2697
Predrag Nikolic,2697
Alexander Chernin,2693
Sergey Dolmatov,2693
Ulf Andersson,2687
Lembit Oll,2687
Lev Polugaevsky,2686
Zurab Azmaiparashvili,2686
Jonathan Speelman,2686
Leonid Yudasin,2684
Judit Polgar,2684
Anthony Miles,2683
Miguel Illescas Cordoba,2683
Mikhail Gurevich,2683
Ivan Sokolov,2682
Smbat Lputian,2681
Rafael Vaganian,2681
Curt Hansen,2680
Jóhann Hjartarson,2680
Vladimir Akopian,2679
Robert Hübner,2679
Viktor Korchnoi,2679
Eric Lobron,2675
Oleg Romanishin,2675
Alexey Vyzmanavin,2674
Artashes Minasian,2673
Joel Lautier,2672
Boris Gulko,2670
Semen Dvoiris,2670
Zoltán Ribli,2669
Yasser Seirawan,2668
Lev Psakhis,2666
John Nunn,2666
Grigory Serper,2666
Eduardas Rozentalis,2666
Ljubomir Ljubojevic,2665
Evgeny Vladimirov,2663
Zurab Sturua,2662
Jeroen Piket,2658
Sergei Tiviakov,2656
Boris Alterman,2655
Michal Krasenkow,2655
Edvins Kengis,2654
Alexey Dreev,2654
Sergey Gorelov,2652
Evgeny Sveshnikov,2652
Rustem Dautov,2652
Vladimir Tukmakov,2651
Lin Weiguo,2651
Bobby Fischer,2649
Iosif Dorfman,2647
Vidmantas Malisauskas,2645
Ilia Smirin,2644
Lajos Portisch,2643
Elmar Magerramov,2643
Iván Morovic Fernández,2643
Gregory Kaidanov,2643
John van der Wiel,2642
Alexander Shabalov,2642
Vadim Ruban,2641
Yury Balashov,2640
Murray Chandler,2639
Viacheslav Eingorn,2639
Julian Hodgson,2638
Larry Christiansen,2638
Joel Benjamin,2637
Artur Frolov,2636
Sergey Makarichev,2635
Gyula Sax,2635
József Pintér,2634
Andrei Kharlov,2634
András Adorján,2634
Alon Greenfeld,2632
Zsuzsa Polgar,2632
Julio Granda Zuñiga,2632
Igor Novikov,2631
Ian Rogers,2631
Anatoli Vaisser,2631
Christopher Lutz,2630
Vlastimil Hort,2629
