Player Name,Rating
Bobby Fischer,2783
Tigran Petrosian,2774
Boris Spassky,2756
Mikhail Tal,2751
Mikhail Botvinnik,2750
Efim Geller,2744
Vassily Smyslov,2744
Paul Keres,2742
Viktor Korchnoi,2739
Lev Polugaevsky,2733
Leonid Stein,2731
David Bronstein,2711
Svetozar Gligoric,2702
Miguel Najdorf,2690
Borislav Ivkov,2686
Lajos Portisch,2683
Evgeny Vasiukov,2682
Bent Larsen,2681
Mark Taimanov,2675
Samuel Reshevsky,2674
Ratmir Kholmov,2668
Raúl Sanguinetti,2668
Aivars Gipslis,2666
Isaak Boleslavsky,2665
Vladimir Antoshin,2658
Fridrik Olafsson,2655
Alexey Suetin,2647
Yury Averbakh,2647
Klaus Darga,2645
Iivo Nei,2640
Eduard Gufeld,2636
Wolfgang Uhlmann,2632
Ludek Pachmann,2632
Pal Benko,2625
László Szabó,2624
Anatoly Lutikov,2624
Levente Lengyel,2623
Wolfgang Unzicker,2620
Aleksandar Matanovic,2620
Boris Vladimirov,2618
Miroslav Filip,2615
Arturo Pomar Salamanca,2613
Larry Evans,2611
Bruno Parma,2610
Lothar Schmid,2606
Alexander Kotov,2605
Herman Pilnik,2603
Leonid Shamkovich,2601
Vladimir Liberzon,2600
Vladimir Simagin,2597
Petar Trifunovic,2597
Milan Matulovic,2597
Semen Furman,2596
Lev Aronin,2595
Oscar Panno,2595
Nikolay Krogius,2594
Johannes Donner,2593
Anatoly Bannik,2592
Vladimir Bagirov,2591
Gedeon Barcza,2591
Victor Ciocaltea,2590
Vlastimil Hort,2590
Georgy Tringov,2589
Robert Byrne,2587
Alexander Zakharov,2587
Rashid Nezhmetdinov,2587
Dragoljub Ciric,2587
Naum Levin,2586
Alexander Zaitsev,2586
Julio Bolbochán,2585
Anatoly Lein,2585
Yury Kots,2584
István Bilek,2582
Abram Khasin,2582
William Lombardy,2581
Dragoljub Minic,2579
Anatoly Bikhovsky,2577
Mijo Udovcic,2577
Anthony Saidy,2576
B. Lebedev,2576
Salo Flohr,2576
Nikola Padevsky,2575
Jonathan Penrose,2575
Janis Klovans,2575
Andor Lilienthal,2574
Lubomir Kavalek,2573
Felix Ignatiev,2566
Wolfgang Pietzsch,2563
Aleksandar Nedeljkovic,2563
Peter Dely,2562
Burkhard Malich,2562
Igor Bondarevsky,2560
Erich Eliskases,2559
Gyözö Forintos,2559
Mato Damjanovic,2558
Arthur Bisguier,2558
Nikola Karaklajic,2556
Efrim Lazarev,2555
Jesús Díez del Corral,2553
Albéric O'Kelly de Galway,2552
