Player Name,Rating
Tigran Petrosian,2791
Viktor Korchnoi,2760
Efim Geller,2759
Bobby Fischer,2758
Boris Spassky,2757
Mikhail Botvinnik,2757
Paul Keres,2755
Mikhail Tal,2731
Vassily Smyslov,2727
Lev Polugaevsky,2726
Svetozar Gligoric,2710
Evgeny Vasiukov,2705
Yury Averbakh,2699
Miguel Najdorf,2693
Mark Taimanov,2691
David Bronstein,2683
Leonid Stein,2681
Ratmir Kholmov,2677
Samuel Reshevsky,2673
Fridrik Olafsson,2660
Borislav Ivkov,2658
Lajos Portisch,2658
Raúl Sanguinetti,2657
Wolfgang Uhlmann,2652
Aivars Gipslis,2649
Isaak Boleslavsky,2647
Lothar Schmid,2647
Pal Benko,2643
William Lombardy,2642
Larry Evans,2638
Arturo Pomar Salamanca,2633
Aleksandar Matanovic,2631
Miroslav Filip,2630
Alexander Kotov,2626
Petar Trifunovic,2625
Klaus Darga,2624
Wolfgang Unzicker,2622
Robert Byrne,2621
László Szabó,2619
Georgy Tringov,2616
Bruno Parma,2615
Donald Byrne,2614
Leonid Shamkovich,2613
Janis Klovans,2612
Milan Matulovic,2609
Anatoly Bannik,2606
Semen Furman,2606
István Bilek,2604
Ludek Pachmann,2604
Vladimir Simagin,2602
Julio Bolbochán,2602
Vladimir Antoshin,2601
Arthur Bisguier,2596
William Addison,2595
Bent Larsen,2593
Nikola Padevsky,2591
Lev Aronin,2591
Yury Kots,2590
Theodor Ghitescu,2590
Eduard Gufeld,2590
Johannes Donner,2588
Héctor Rossetto,2588
Oscar Panno,2586
Vladimir Bagirov,2585
Victor Ciocaltea,2584
Gedeon Barcza,2582
Felix Ignatiev,2582
Milko Bobotsov,2581
Laszlo Barczay,2579
Levente Lengyel,2578
Alexey Suetin,2578
Dragoljub Minic,2576
Tan Hong Ghee,2573
Herman Pilnik,2573
Anatoly Lutikov,2573
Dragoljub Ciric,2572
Gavriil Veresov,2572
Andor Lilienthal,2572
Albéric O'Kelly de Galway,2571
Boris Vladimirov,2571
Jonathan Penrose,2571
Charles Kalme,2569
Abram Khasin,2569
Wolfgang Pietzsch,2568
Vitaly Tarasov,2568
Alexander Cherepkov,2568
Vlastimil Hort,2568
Nikolay Krogius,2568
Mijo Udovcic,2566
Božidar Djuraševic,2563
Dragoljub Velimirovic,2561
Enver Bukic,2558
Alexander Tolush,2557
Iivo Nei,2556
Vladislav Shianovsky,2555
Alexander Zaitsev,2555
Igor Bondarevsky,2555
Vitaly Korzin,2554
Florin Gheorghiu,2553
Rashid Nezhmetdinov,2553
