Name,Rating
Wilhelm Steinitz,2765
James Mason,2713
Amos Burn,2685
Johannes Zukertort,2646
Joseph Blackburne,2631
William Potter,2609
Edward Alberoni,2602
Louis Paulsen,2602
Adolf Anderssen,2591
John Owen,2583
George MacDonnell,2564
Bernard Fisher,2548
William Wayte,2544
Jenkins,2506
John Wisker,2505
James Minchin,2489
John Coker,2477
Karl Pitschel,2471
Archdall,2449
Andrews,2443
Albert Hodges,2441
Franciscus Janssens,2437
Arthur Skipworth,2418
George Fraser,2396
Charles Ranken,2370
Edmund Thorold,2362
William Martin,2272
Walter Spens,2256
