Name,Rating
Mikhail Botvinnik,2781
Reuben Fine,2752
Samuel Reshevsky,2741
Paul Keres,2732
Max Euwe,2723
Gideon St\xe5hlberg,2713
Alexander Alekhine,2713
Vassily Smyslov,2703
Erich Eliskases,2697
Salo Flohr,2694
Andor Lilienthal,2690
Miguel Najdorf,2679
G\xf6sta Stoltz,2676
Isaak Boleslavsky,2673
Igor Bondarevsky,2663
Vladimir Makogonov,2662
Al Horowitz,2655
Paul Schmidt,2653
Efim Bogoljubow,2651
Hans Kmoch,2648
Ludwig Engels,2632
Paulin Frydman,2628
Vladimirs Petrovs,2628
Kurt Richter,2627
Peter Dubinin,2626
Milan Vidmar Sr,2620
Erik Lundin,2615
Isaac Kashdan,2614
L\xe1szl\xf3 Szab\xf3,2613
Gavriil Veresov,2609
Anton Kohler,2609
Vladas Mikenas,2608
Vladimir Alatortsev,2605
Jan Foltys,2604
Viacheslav Ragozin,2601
Mark Stolberg,2596
Carlos Guimard,2595
Albert Simonson,2590
Georgy Lisitsin,2590
Karl Gilg,2589
Klaus Junge,2587
Albert Pinkus,2586
Eduard Gerstenfeld,2584
Hans M\xfcller,2583
Alexander Konstantinopolsky,2580
Josef Lokvenc,2579
Georg Kieninger,2571
Bj\xf8rn Nielsen,2570
Abraham Kupchik,2570
Arnold Denker,2570
Movsa Feigin,2569
Grigory Levenfish,2568
Alexander Kotov,2564
Gerhard Pfeiffer,2562
Karel Opocensk\xfd,2560
Pablo Michel,2559
Ludwig Rellstab Sr,2558
Ludovit Potucek,2557
Herbert Heinicke,2555
Haije Kramer,2549
Eero B\xf6\xf6k,2549
Jorge Pelik\xe1n,2548
Vitaly Chekhover,2548
Genrikh Kasparian,2548
Vasily Panov,2544
Roberto Grau,2543
J\xe1cobo Bolboch\xe1n,2539
Samuil Zhukhovitsky,2537
Johannes van den Bosch,2535
Iosif Rudakovsky,2533
Tjeerd van Scheltinga,2528
Rudolf1 Keller,2528
Salo Landau,2527
Julio Bolboch\xe1n,2527
Fred Reinfeld,2527
Lev Kaiev,2525
Moshe Czerniak,2523
R Max Bl\xfcmich,2523
Sidney Bernstein,2517
G\xe9za F\xfcster,2516
George Shainswit,2513
Teodor Regedzinski,2510
Nicolaas Cortlever,2509
Carl Ahues,2505
David Polland,2504
Rudolf Palme,2504
Wilhelm Ernst,2503
P\xe1l R\xe9thy,2501
Albert Becker,2501
J\xf3zsef Szily,2498
Jacob Levin,2497
Leonids Dreibergs,2497
Kurt Rahn,2495
Herbert Seidman,2494
Max Jr Eisinger,2491
Abram Khavin,2491
Franciszek Sulik,2490
Franti\x9aek Z\xedta,2489
Paul Mross,2488
Weaver Adams,2484
